"NutsID","year","Citrus plantations","Olive plantations","Fresh fruit plantations (excluding citrus plantations)","Fruit plantations (subtropical climate zones)","Nuts plantations","Vineyards","Other permanent crops","region_name"
"119030725",2019,0,0,2,0,2,2,0,Ribeiros
"119030726",2019,1,0,1,1,0,9,0,Arões (Santa Cristina)
"119030728",2019,1,0,1,7,0,13,0,São Gens
"119030729",2019,0,0,0,0,0,11,0,Silvares (São Martinho)
"119030730",2019,0,0,3,0,1,35,0,Arões (São Romão)
"119030733",2019,0,1,0,0,0,7,0,Travassós
"119030736",2019,0,0,0,0,0,2,0,Vinhós
"119030737",2019,0,0,0,3,0,2,0,"União de freguesias de Aboim, Felgueiras, Gontim e Pedraído"
"119030738",2019,1,1,0,0,11,25,0,União de freguesias de Agrela e Serafão
"119030739",2019,0,0,0,0,0,9,0,União de freguesias de Antime e Silvares (São Clemente)
"119030740",2019,0,0,0,0,0,3,0,"União de freguesias de Ardegão, Arnozela e Seidões"
"119030741",2019,0,0,0,30,0,26,0,União de freguesias de Cepães e Fareja
"119030742",2019,1,0,2,5,0,24,0,União de freguesias de Freitas e Vila Cova
"119030743",2019,0,0,0,0,0,4,0,União de freguesias de Monte e Queimadela
"119030744",2019,0,0,0,0,17,73,0,União de freguesias de Moreira do Rei e Várzea Cova
"119030801",2019,0,0,3,0,0,16,0,Aldão
"119030804",2019,0,0,0,1,0,9,0,Azurém
"119030806",2019,2,0,0,0,5,10,0,Barco
"119030807",2019,1,0,2,0,0,10,0,Brito
"119030808",2019,0,0,0,0,0,3,0,Caldelas
"119030812",2019,0,0,0,0,0,15,0,Costa
"119030813",2019,0,0,0,0,0,4,0,Creixomil
"119030815",2019,0,0,2,0,0,18,0,Fermentões
"119030820",2019,0,0,11,0,1,10,0,Gonça
"119030821",2019,0,0,0,9,0,5,0,Gondar
"119030823",2019,0,0,7,0,0,37,0,Guardizela
"119030824",2019,0,0,1,0,1,41,0,Infantas
"119030827",2019,0,0,2,1,0,32,0,Longos
"119030828",2019,0,0,0,0,0,16,0,Lordelo
"119030830",2019,0,0,0,0,0,1,0,Mesão Frio
"119030831",2019,0,0,4,0,8,7,0,Moreira de Cónegos
"119030832",2019,0,0,0,0,0,33,7,Nespereira
"119030835",2019,0,0,0,0,0,11,0,Pencelo
"119030836",2019,0,0,2,0,0,1,0,Pinheiro
"119030837",2019,0,0,6,1,0,6,0,Polvoreira
"119030838",2019,0,0,0,0,1,13,0,Ponte
"119030840",2019,1,0,0,0,0,32,0,Ronfe
"119030842",2019,0,0,4,0,0,4,0,Prazins (Santa Eufémia)
"119030850",2019,0,0,0,0,0,4,0,Selho (São Cristóvão)
"119030854",2019,0,0,7,0,0,11,0,Selho (São Jorge)
"119030857",2019,0,0,0,0,0,26,0,Candoso (São Martinho)
"119030858",2019,1,0,2,11,0,31,0,Sande (São Martinho)
"119030865",2019,1,3,15,10,6,103,0,São Torcato
"119030866",2019,0,0,0,0,0,28,0,Serzedelo
"119030868",2019,0,0,2,1,3,16,0,Silvares
"119030871",2019,0,0,5,0,0,16,0,Urgezes
"119030875",2019,0,0,16,2,5,31,0,União das freguesias de Abação e Gémeos
"119030876",2019,0,0,0,1,0,10,0,"União das freguesias de Airão Santa Maria, Airão São João e Vermil"
"119030877",2019,0,0,0,9,0,9,0,União das freguesias de Arosa e Castelões
"119030878",2019,3,0,2,31,2,36,0,União das freguesias de Atães e Rendufe
"119030879",2019,0,0,3,12,0,7,0,União das freguesias de Briteiros Santo Estêvão e Donim
"119030880",2019,0,0,4,30,0,18,0,União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia
"119030881",2019,0,0,0,0,2,2,0,União das freguesias de Candoso São Tiago e Mascotelos
"119030882",2019,0,1,0,5,0,42,0,União das freguesias de Conde e Gandarela
"119030883",2019,1,0,3,3,1,60,0,"União das freguesias de Leitões, Oleiros e Figueiredo"
"119030884",2019,0,0,0,0,0,0,0,"União das freguesias de Oliveira, São Paio e São Sebastião"
"119030885",2019,0,1,0,3,2,17,0,União das freguesias de Prazins Santo Tirso e Corvite
"119030886",2019,0,0,4,2,5,18,0,União das freguesias de Sande São Lourenço e Balazar
"119030887",2019,3,0,4,17,7,28,0,União das freguesias de Sande Vila Nova e Sande São Clemente
"119030888",2019,1,0,0,4,0,32,0,União das freguesias de Selho São Lourenço e Gominhães
"119030889",2019,0,0,0,3,2,19,0,União das freguesias de Serzedo e Calvos
"119030890",2019,1,0,7,0,0,38,0,"União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar"
"119030891",2019,5,2,0,0,0,7,0,União das freguesias de Tabuadelo e São Faustino
"119030906",2019,0,1,4,0,0,13,0,Covelas
"119030908",2019,1,0,2,0,0,46,0,Ferreiros
"119030912",2019,0,0,0,0,0,8,0,Galegos
"119030913",2019,0,1,4,9,0,3,0,Garfe
"119030914",2019,1,1,2,101,1,53,0,Geraz do Minho
"119030915",2019,0,0,0,0,0,25,0,Lanhoso
"119030917",2019,1,0,0,2,1,2,0,Monsul
"119030919",2019,1,0,1,3,1,7,0,Póvoa de Lanhoso (Nossa Senhora do Amparo)
"119030921",2019,1,1,2,0,0,21,0,Rendufinho
"119030922",2019,0,0,0,0,0,16,0,Santo Emilião
"119030923",2019,1,0,4,5,1,5,0,São João de Rei
"119030924",2019,1,1,5,0,3,11,0,Serzedelo
"119030925",2019,0,1,0,0,0,6,0,Sobradelo da Goma
"119030926",2019,2,0,0,2,0,8,0,Taíde
"119030927",2019,0,0,1,0,0,3,0,Travassos
"119030929",2019,0,0,1,2,0,3,0,Vilela
"119030930",2019,2,0,2,22,4,63,0,União das freguesias de Águas Santas e Moure
"119030931",2019,0,0,13,0,5,21,0,União das freguesias de Calvos e Frades
"119030932",2019,4,0,3,22,3,15,0,União das freguesias de Campos e Louredo
"119030933",2019,2,1,2,0,0,5,0,União das freguesias de Esperança e Brunhais
"119030934",2019,4,2,6,6,2,34,0,União das freguesias de Fonte Arcada e Oliveira
"119030935",2019,6,2,0,2,0,13,0,"União das freguesias de Verim, Friande e Ajude"
"119031105",2019,0,0,0,0,0,3,0,Cantelães
"119031107",2019,0,0,4,0,0,5,0,Eira Vedra
"119031108",2019,0,2,0,0,0,6,0,Guilhofrei
"119031109",2019,3,1,0,0,2,1,0,Louredo
"119031110",2019,0,1,0,1,0,3,0,Mosteiro
"119031111",2019,2,0,0,0,0,0,0,Parada do Bouro
"119031112",2019,0,0,0,0,2,2,0,Pinheiro
"119031113",2019,1,2,3,0,1,11,0,Rossas
"119031115",2019,1,0,0,0,0,2,0,Salamonde
"119031118",2019,5,0,3,1,4,2,0,Tabuaças
"119031120",2019,0,0,1,0,0,4,1,Vieira do Minho
"119031122",2019,1,0,1,0,0,1,0,União das freguesias de Anissó e Soutelo
"119031123",2019,0,2,1,5,1,2,0,União das freguesias de Anjos e Vilar do Chão
"119031124",2019,2,0,0,0,0,12,0,União das freguesias de Caniçada e Soengas
"119031125",2019,0,0,1,0,0,3,0,União das freguesias de Ruivães e Campos
"119031126",2019,2,2,2,0,0,3,0,União das freguesias de Ventosa e Cova
"119031204",2019,0,0,11,4,0,32,0,Bairro
"119031206",2019,0,0,1,0,1,4,0,Brufe
"119031210",2019,0,0,0,0,0,4,0,Castelões
"119031212",2019,2,0,2,3,9,10,0,Cruz
"119031213",2019,0,0,0,0,0,16,0,Delães
"119031215",2019,0,1,3,2,3,23,0,Fradelos
"119031216",2019,1,0,1,2,1,7,0,Gavião
"119031219",2019,6,2,2,1,0,27,0,Joane
"119031221",2019,0,0,2,1,0,24,0,Landim
"119031223",2019,0,0,1,0,0,40,0,Louro
"119031224",2019,0,0,0,0,0,17,0,Lousado
"119031225",2019,0,0,0,0,33,42,0,Mogege
"119031227",2019,0,0,0,8,0,2,0,Nine
"119031230",2019,0,0,0,0,0,6,1,Pedome
"119031232",2019,0,0,0,0,0,2,0,Pousada de Saramagos
"119031233",2019,1,0,2,0,0,129,0,Requião
"119031234",2019,0,0,0,0,0,0,0,Riba de Ave
"119031235",2019,0,0,0,8,0,1,13,Ribeirão
"119031239",2019,0,0,5,0,0,7,0,Oliveira (Santa Maria)
"119031241",2019,0,0,3,0,9,7,0,Vale (São Martinho)
"119031242",2019,0,0,0,0,0,6,0,Oliveira (São Mateus)
"119031247",2019,0,0,3,0,0,21,0,Vermoim
"119031249",2019,0,0,0,0,2,11,0,Vilarinho das Cambas
"119031250",2019,0,0,3,0,0,42,0,União das freguesias de Antas e Abade de Vermoim
"119031251",2019,0,0,0,5,0,13,0,União das freguesias de Arnoso (Santa Maria e Santa Eulália) e Sezures
"119031252",2019,0,0,0,0,0,18,0,União das freguesias de Avidos e Lagoa
"119031253",2019,1,0,10,1,1,30,0,União das freguesias de Carreira e Bente
"119031254",2019,0,0,14,0,1,28,0,União das freguesias de Esmeriz e Cabeçudos
"119031255",2019,2,0,2,7,0,101,0,"União das freguesias de Gondifelos, Cavalões e Outiz"
"119031256",2019,1,3,1,4,3,19,0,"União das freguesias de Lemenhe, Mouquim e Jesufrei"
"119031257",2019,1,0,1,0,0,46,0,União das freguesias de Ruivães e Novais
"119031258",2019,0,0,2,1,0,22,0,União das freguesias de Seide
"119031259",2019,2,0,6,3,1,21,0,"União das freguesias de Vale (São Cosme), Telhado e Portela"
"119031260",2019,1,1,2,1,3,19,0,União das freguesias de Vila Nova de Famalicão e Calendário
"119031401",2019,0,0,1,0,0,14,0,Santa Eulália
"119031404",2019,0,0,0,0,0,3,0,Infias
"119031406",2019,1,0,2,0,0,37,0,Vizela (Santo Adrião)
"119031408",2019,0,0,1,0,0,12,0,União das freguesias de Caldas de Vizela (São Miguel e São João)
"119031409",2019,1,0,8,9,0,41,0,União das freguesias de Tagilde e Vizela (São Paio)
"119170501",2019,0,7,4,14,0,298,0,Atei
"119170502",2019,0,5,0,0,2,16,0,Bilhó
"119170505",2019,1,9,0,0,4,83,0,Mondim de Basto
"119170508",2019,0,5,0,0,0,41,0,Vilar de Ferreiros
"119170509",2019,0,9,5,0,0,13,0,União das freguesias de Campanhó e Paradança
"119170510",2019,0,3,0,0,3,9,0,União das freguesias de Ermelo e Pardelhas
"11A010402",2019,2,27,9,3,1,55,0,Alvarenga
"11A010407",2019,1,0,5,0,3,2,0,Chave
"11A010409",2019,0,39,3,0,0,3,0,Escariz
"11A010411",2019,1,2,3,0,0,2,0,Fermedo
"11A010413",2019,0,1,2,0,1,8,0,Mansores
"11A010414",2019,0,2,4,1,8,7,0,Moldes
"11A010415",2019,0,1,4,0,3,7,0,Rossas
"11A010416",2019,0,4,9,7,5,23,0,Santa Eulália
"11A010417",2019,1,1,2,11,0,4,0,São Miguel do Mato
"11A010418",2019,0,1,1,0,1,9,0,Tropeço
"11A010419",2019,0,2,1,4,0,5,0,Urrô
"11A010420",2019,0,0,0,0,0,0,0,Várzea
"11A010421",2019,1,6,5,5,8,15,0,União das freguesias de Arouca e Burgo
"11A010422",2019,0,0,0,0,1,2,0,União das freguesias de Cabreiros e Albergaria da Serra
"11A010423",2019,0,5,1,3,1,15,0,União das freguesias de Canelas e Espiunca
"11A010424",2019,0,4,3,1,0,2,0,União das freguesias de Covelo de Paivó e Janarde
"11A010702",2019,0,0,0,0,0,0,0,Espinho
"11A010704",2019,0,0,0,0,0,0,0,Paramos
"11A010705",2019,0,0,0,0,0,0,0,Silvalde
"11A010706",2019,0,0,6,4,0,0,0,União das freguesias de Anta e Guetim
"11A010901",2019,0,0,1,0,1,1,0,Argoncilhe
"11A010902",2019,1,0,0,0,0,0,0,Arrifana
"11A010904",2019,0,0,2,5,1,0,0,Escapães
"11A010907",2019,0,0,0,1,0,0,0,Fiães
"11A010908",2019,0,0,0,0,0,0,0,Fornos
"11A010913",2019,0,0,0,3,0,2,0,Lourosa
"11A010914",2019,0,0,0,4,1,0,0,Milheirós de Poiares
"11A010916",2019,0,0,3,4,0,0,0,Mozelos
"11A010917",2019,3,0,0,0,0,0,0,Nogueira da Regedoura
"11A010918",2019,0,0,0,0,0,5,0,São Paio de Oleiros
"11A010919",2019,0,0,0,0,0,0,0,Paços de Brandão
"11A010921",2019,0,0,0,0,0,0,0,Rio Meão
"11A010922",2019,0,0,31,11,1,1,0,Romariz
"11A010924",2019,0,0,0,0,0,1,0,Sanguedo
"11A010925",2019,0,0,0,1,0,0,0,Santa Maria de Lamas
"11A010926",2019,0,1,6,25,1,1,0,São João de Ver
"11A010932",2019,0,1,1,6,0,2,0,União das freguesias de Caldas de São Jorge e Pigeiros
"11A010933",2019,0,1,29,22,11,2,0,"União das freguesias de Canedo, Vale e Vila Maior"
"11A010934",2019,2,0,3,4,5,6,0,"União das freguesias de Lobão, Gião, Louredo e Guisande"
"11A010935",2019,3,0,11,20,3,2,0,"União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo"
"11A010936",2019,2,0,1,6,1,0,0,União das freguesias de São Miguel do Souto e Mosteirô
"11A011301",2019,0,0,2,0,0,4,0,Carregosa
"11A011302",2019,0,0,1,1,1,0,0,Cesar
"11A011303",2019,0,0,0,0,0,0,0,Fajões
"11A011304",2019,0,0,0,0,0,0,0,Loureiro
"11A011305",2019,0,0,3,0,3,0,0,Macieira de Sarnes
"11A011310",2019,0,0,1,3,0,7,0,Ossela
"11A011315",2019,1,0,3,1,0,0,0,São Martinho da Gândara
"11A011318",2019,0,0,0,2,0,0,0,São Roque
"11A011319",2019,1,0,6,4,4,2,0,Vila de Cucujães
"11A011320",2019,0,0,0,0,1,0,0,União das freguesias de Nogueira do Cravo e Pindelo
"11A011321",2019,2,0,5,1,0,1,0,"União das freguesias de Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail"
"11A011322",2019,2,0,6,3,1,0,0,"União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz"
"11A011601",2019,0,0,0,0,3,0,0,São João da Madeira
"11A011901",2019,0,5,9,0,1,15,0,Arões
"11A011902",2019,0,0,9,4,2,14,0,São Pedro de Castelões
"11A011903",2019,0,0,1,0,0,6,0,Cepelos
"11A011905",2019,0,0,4,3,9,1,0,Junqueira
"11A011906",2019,1,2,5,8,3,42,0,Macieira de Cambra
"11A011907",2019,0,0,4,3,0,25,0,Roge
"11A011910",2019,1,1,3,3,1,4,0,"União das freguesias de Vila Chã, Codal e Vila Cova de Perrinho"
"11A130405",2019,0,4,0,0,0,2,0,Lomba
"11A130408",2019,4,0,3,14,3,12,0,Rio Tinto
"11A130412",2019,2,0,0,0,0,8,0,Baguim do Monte (Rio Tinto)
"11A130413",2019,1,0,1,3,2,25,1,União das freguesias de Fânzeres e São Pedro da Cova
"11A130414",2019,1,2,2,2,2,21,0,União das freguesias de Foz do Sousa e Covelo
"11A130415",2019,2,2,2,25,2,40,0,"União das freguesias de Gondomar (São Cosme), Valbom e Jovim"
"11A130416",2019,0,0,5,0,1,5,0,União das freguesias de Melres e Medas
"11A130601",2019,6,0,1,7,0,8,0,Águas Santas
"11A130603",2019,4,0,0,15,0,7,0,Folgosa
"11A130608",2019,5,0,0,2,1,2,0,Milheirós
"11A130609",2019,0,20,1,1,0,5,0,Moreira
"11A130613",2019,1,0,1,0,0,8,0,São Pedro Fins
"11A130616",2019,0,0,0,0,0,0,0,Vila Nova da Telha
"11A130617",2019,0,0,5,0,0,2,0,Pedrouços
"11A130618",2019,2,0,5,44,0,3,1,Castêlo da Maia
"11A130619",2019,1,0,1,0,1,6,0,Cidade da Maia
"11A130620",2019,0,0,2,0,0,0,0,Nogueira e Silva Escura
"11A130811",2019,2,0,3,1,0,3,0,"União das freguesias de Custóias, Leça do Balio e Guifões"
"11A130812",2019,0,0,0,0,0,0,0,União das freguesias de Matosinhos e Leça da Palmeira
"11A130813",2019,5,4,6,0,0,3,0,"União das freguesias de Perafita, Lavra e Santa Cruz do Bispo"
"11A130814",2019,4,5,3,1,5,15,0,União das freguesias de São Mamede de Infesta e Senhora da Hora
"11A131001",2019,0,0,2,12,0,6,0,Aguiar de Sousa
"11A131002",2019,1,0,2,0,0,25,0,Astromil
"11A131003",2019,0,1,1,2,2,39,0,Baltar
"11A131004",2019,0,0,1,0,0,37,0,Beire
"11A131008",2019,0,0,0,0,2,13,0,Cete
"11A131009",2019,0,0,2,0,0,14,0,Cristelo
"11A131010",2019,0,0,1,0,1,14,0,Duas Igrejas
"11A131011",2019,0,0,0,1,0,17,0,Gandra
"11A131013",2019,0,0,0,0,0,10,0,Lordelo
"11A131014",2019,0,0,0,0,0,23,0,Louredo
"11A131017",2019,3,0,1,0,0,9,0,Parada de Todeia
"11A131018",2019,0,0,1,4,0,25,0,Rebordosa
"11A131019",2019,0,0,0,0,0,7,0,Recarei
"11A131020",2019,0,0,5,0,1,33,15,Sobreira
"11A131021",2019,0,0,2,0,1,25,0,Sobrosa
"11A131022",2019,0,0,0,0,0,19,0,Vandoma
"11A131024",2019,0,0,1,0,3,24,0,Vilela
"11A131025",2019,1,4,5,7,4,164,0,Paredes
"11A131202",2019,0,0,0,0,0,0,0,Bonfim
"11A131203",2019,0,0,0,0,0,3,0,Campanhã
"11A131210",2019,0,0,0,0,1,1,0,Paranhos
"11A131211",2019,0,0,0,0,0,3,0,Ramalde
"11A131216",2019,0,0,0,0,0,0,0,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
"11A131217",2019,0,0,0,0,0,0,0,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
"11A131218",2019,0,0,0,0,0,0,0,União das freguesias de Lordelo do Ouro e Massarelos
"11A131305",2019,0,0,0,2,0,12,0,Balazar
"11A131307",2019,4,0,0,0,0,0,0,Estela
"11A131308",2019,0,0,0,6,0,0,0,Laundos
"11A131311",2019,3,0,5,0,0,3,0,Rates
"11A131313",2019,0,0,0,0,0,0,0,"União das freguesias de Aver-o-Mar, Amorim e Terroso"
"11A131314",2019,1,0,0,0,0,0,0,União das freguesias de Aguçadoura e Navais
"11A131315",2019,0,0,1,0,0,2,0,"União das freguesias da Póvoa de Varzim, Beiriz e Argivai"
"11A131401",2019,0,0,2,0,0,1,0,Agrela
"11A131402",2019,0,0,7,0,0,11,0,Água Longa
"11A131405",2019,3,0,0,12,0,13,0,Aves
"11A131413",2019,2,0,3,0,1,16,0,Monte Córdova
"11A131416",2019,1,0,0,0,0,13,0,Rebordões
"11A131418",2019,0,0,0,0,0,17,0,Reguenga
"11A131419",2019,2,1,2,12,0,21,0,Roriz
"11A131430",2019,0,0,3,0,1,26,0,Negrelos (São Tomé)
"11A131432",2019,0,0,2,0,0,7,0,Vilarinho
"11A131433",2019,1,0,4,0,2,68,0,"União das freguesias de Areias, Sequeiró, Lama e Palmeira"
"11A131434",2019,1,0,2,10,1,59,0,"União das freguesias de Campo (São Martinho), São Salvador do Campo e Negrelos (São Mamede)"
"11A131435",2019,10,0,9,0,0,30,0,União das freguesias de Carreira e Refojos de Riba de Ave
"11A131436",2019,0,0,3,0,1,22,0,União das freguesias de Lamelas e Guimarei
"11A131437",2019,1,0,11,5,0,117,0,"União das freguesias de Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães"
"11A131501",2019,0,0,1,4,1,11,0,Alfena
"11A131503",2019,0,10,10,31,9,4,0,Ermesinde
"11A131505",2019,0,1,0,3,0,9,0,Valongo
"11A131506",2019,2,4,0,4,0,293,0,União das freguesias de Campo e Sobrado
"11A131602",2019,0,0,0,0,0,0,0,Árvore
"11A131603",2019,0,0,0,0,0,0,0,Aveleda
"11A131604",2019,0,0,1,0,0,1,3,Azurara
"11A131607",2019,3,0,0,6,0,0,0,Fajozes
"11A131610",2019,0,0,1,7,0,1,0,Gião
"11A131611",2019,2,0,0,55,0,2,0,Guilhabreu
"11A131612",2019,0,0,0,0,0,3,0,Junqueira
"11A131613",2019,2,0,0,0,0,0,0,Labruge
"11A131614",2019,0,0,0,24,0,2,0,Macieira da Maia
"11A131616",2019,0,0,0,0,0,0,0,Mindelo
"11A131617",2019,0,0,0,0,0,0,0,Modivas
"11A131627",2019,0,0,0,0,0,0,0,Vila Chã
"11A131628",2019,1,3,0,0,2,2,0,Vila do Conde
"11A131630",2019,1,1,2,0,0,3,0,Vilar de Pinheiro
"11A131631",2019,3,0,2,7,0,13,0,"União das freguesias de Bagunte, Ferreiró, Outeiro Maior e Parada"
"11A131632",2019,0,0,3,10,0,1,0,União das freguesias de Fornelo e Vairão
"11A131633",2019,9,0,3,11,0,2,0,União das freguesias de Malta e Canidelo
"11A131634",2019,0,0,0,0,0,1,0,União das freguesias de Retorta e Tougues
"11A131635",2019,0,0,0,0,0,3,0,União das freguesias de Rio Mau e Arcos
"11A131636",2019,0,0,0,2,0,1,0,União das freguesias de Touguinha e Touguinhó
"11A131637",2019,0,0,0,6,0,2,0,União das freguesias de Vilar e Mosteiró
"11A131701",2019,0,3,12,0,0,2,0,Arcozelo
"11A131702",2019,0,0,1,0,0,2,0,Avintes
"11A131703",2019,0,2,0,0,0,3,0,Canelas
"11A131704",2019,1,7,2,0,0,10,0,Canidelo
"11A131709",2019,0,0,0,0,0,0,0,Madalena
"11A131712",2019,1,1,1,4,2,1,0,Oliveira do Douro
"11A131717",2019,0,0,0,0,0,0,0,São Félix da Marinha
"11A131723",2019,0,1,0,32,1,1,0,Vilar de Andorinho
"11A131725",2019,1,0,2,6,5,0,0,União das freguesias de Grijó e Sermonde
"11A131726",2019,1,4,35,0,5,13,0,União das freguesias de Gulpilhares e Valadares
"11A131727",2019,1,0,1,0,0,0,0,União das freguesias de Mafamude e Vilar do Paraíso
"11A131728",2019,2,0,7,7,3,2,0,União das freguesias de Pedroso e Seixezelo
"11A131729",2019,7,1,34,2,11,5,2,"União das freguesias de Sandim, Olival, Lever e Crestuma"
"11A131730",2019,0,0,0,0,0,0,0,União das freguesias de Santa Marinha e São Pedro da Afurada
"11A131731",2019,1,0,1,5,0,0,0,União das freguesias de Serzedo e Perosinho
"11A131806",2019,0,0,2,2,0,4,0,Covelas
"11A131808",2019,3,0,0,5,0,2,0,Muro
"11A131809",2019,3,0,4,1,1,5,0,União das freguesias de Alvarelhos e Guidões
"11A131810",2019,1,0,1,1,0,23,0,União das freguesias de Bougado (São Martinho e Santiago)
"11A131811",2019,2,0,3,0,1,1,0,União das freguesias de Coronado (São Romão e São Mamede)
"11B170203",2019,0,1,2,0,29,2,0,Beça
"11B170208",2019,0,4,0,0,2,1,0,Covas do Barroso
"11B170210",2019,0,0,3,0,29,1,0,Dornelas
"11B170213",2019,0,3,1,0,3,9,0,Pinho
"11B170215",2019,0,1,6,0,47,8,0,Sapiãos
"11B170217",2019,0,0,1,0,9,0,0,Alturas do Barroso e Cerdedo
"11B170218",2019,0,0,3,0,49,14,0,Ardãos e Bobadela
"11B170219",2019,0,1,4,0,12,10,0,Boticas e Granja
"11B170220",2019,0,1,0,0,7,3,0,"Codessoso, Curros e Fiães do Tâmega"
"11B170221",2019,0,2,2,0,28,0,0,Vilar e Viveiro
"11B170301",2019,0,5,7,0,175,66,0,Águas Frias
"11B170302",2019,0,7,1,0,1,47,0,Anelhe
"11B170305",2019,0,18,6,0,9,20,0,Bustelo
"11B170309",2019,0,6,7,0,246,24,0,Cimo de Vila da Castanheira
"11B170310",2019,0,11,2,0,16,29,0,Curalha
"11B170312",2019,0,4,8,0,32,64,0,Ervededo
"11B170313",2019,0,2,4,0,6,25,0,Faiões
"11B170314",2019,0,8,3,0,9,32,0,Lama de Arcos
"11B170316",2019,0,3,3,0,66,18,0,Mairos
"11B170317",2019,0,17,1,0,82,7,0,Moreiras
"11B170318",2019,0,4,0,0,117,9,0,Nogueira da Montanha
"11B170320",2019,0,14,3,0,13,45,0,Oura
"11B170321",2019,0,4,6,0,12,18,0,Outeiro Seco
"11B170322",2019,0,4,0,0,19,16,0,Paradela
"11B170324",2019,0,12,7,0,15,40,0,Redondelo
"11B170327",2019,0,3,3,0,105,35,0,Sanfins
"11B170329",2019,0,31,1,0,245,12,0,Santa Leocádia
"11B170330",2019,0,6,1,0,10,18,0,Santo António de Monforte
"11B170331",2019,0,5,1,0,9,51,0,Santo Estêvão
"11B170333",2019,0,26,19,0,44,50,0,São Pedro de Agostém
"11B170334",2019,0,0,1,0,183,11,0,São Vicente
"11B170340",2019,0,1,2,0,115,21,0,Tronco
"11B170341",2019,0,6,2,0,12,24,0,Vale de Anta
"11B170343",2019,0,4,3,0,4,29,0,Vila Verde da Raia
"11B170344",2019,0,15,9,0,11,11,0,Vilar de Nantes
"11B170345",2019,0,2,7,0,12,32,0,Vilarelho da Raia
"11B170347",2019,0,20,2,0,15,29,0,Vilas Boas
"11B170348",2019,0,4,9,0,17,45,0,Vilela Seca
"11B170349",2019,0,15,4,0,46,20,0,Vilela do Tâmega
"11B170350",2019,0,4,2,0,6,4,0,Santa Maria Maior
"11B170353",2019,0,6,1,0,237,12,0,Planalto de Monforte (União das freguesias de Oucidres e Bobadela)
"11B170354",2019,0,27,6,0,38,24,0,União das freguesias da Madalena e Samaiões
"11B170355",2019,0,21,5,0,177,48,1,"União das freguesias das Eiras, São Julião de Montenegro e Cela"
"11B170356",2019,0,0,3,0,136,7,0,União das freguesias de Calvão e Soutelinho da Raia
"11B170357",2019,0,74,11,0,140,64,0,União das freguesias de Loivos e Póvoa de Agrações
"11B170358",2019,0,4,4,0,6,13,0,União das freguesias de Santa Cruz/Trindade e Sanjurge
"11B170359",2019,0,3,1,0,16,21,0,União das freguesias de Soutelo e Seara Velha
"11B170360",2019,0,0,4,0,312,4,0,União das freguesias de Travancas e Roriz
"11B170361",2019,0,90,7,0,40,141,0,"Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras)"
"11B170601",2019,0,1,1,0,1,1,0,Cabril
"11B170603",2019,0,0,0,0,31,0,0,Cervos
"11B170604",2019,0,0,1,0,10,0,0,Chã
"11B170607",2019,0,0,0,0,1,0,0,Covelo do Gerês
"11B170609",2019,0,1,0,0,1,0,0,Ferral
"11B170612",2019,0,1,1,0,29,0,0,Gralhas
"11B170616",2019,0,0,0,0,26,0,0,Morgade
"11B170618",2019,0,0,0,0,7,0,0,Negrões
"11B170619",2019,0,0,0,0,0,0,0,Outeiro
"11B170623",2019,0,0,0,0,0,0,0,Pitões das Junias
"11B170625",2019,0,0,0,0,0,0,0,Reigoso
"11B170626",2019,0,0,0,0,2,1,0,Salto
"11B170627",2019,0,0,1,0,23,2,0,Santo André
"11B170629",2019,0,0,2,0,19,0,0,Sarraquinhos
"11B170631",2019,0,0,0,0,38,0,0,Solveira
"11B170632",2019,0,0,0,0,3,0,0,Tourém
"11B170635",2019,0,0,1,0,3,0,0,Vila da Ponte
"11B170636",2019,1,1,0,0,5,2,0,"União das freguesias de Cambeses do Rio, Donões e Mourilhe"
"11B170637",2019,1,0,2,0,10,0,0,União das freguesias de Meixedo e Padornelos
"11B170638",2019,0,1,3,0,7,1,0,União das freguesias de Montalegre e Padroso
"11B170639",2019,0,0,0,0,1,0,0,"União das freguesias de Paradela, Contim e Fiães"
"11B170640",2019,0,0,0,0,1,0,0,União das freguesias de Sezelhe e Covelães
"11B170641",2019,0,0,0,0,0,1,0,União das freguesias de Venda Nova e Pondras
"11B170642",2019,0,0,2,0,6,1,0,União das freguesias de Viade de Baixo e Fervidelas
"11B170643",2019,0,0,3,0,136,10,0,União das freguesias de Vilar de Perdizes e Meixide
"11B170901",2019,0,0,0,0,0,0,0,Alvadia
"11B170902",2019,0,3,0,0,2,1,0,Canedo
"11B170906",2019,1,2,2,0,5,5,0,Santa Marinha
"11B170908",2019,1,10,8,0,2,159,0,União das freguesias de Cerva e Limões
"11B170909",2019,1,8,10,6,7,36,0,União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega
"11B171201",2019,0,751,14,0,321,89,0,Água Revés e Crasto
