"NutsID","year","Cereals","Dried pulses","Temporary grasses and grazings","Fodder plants","Potatoes","Sugarbeets","Industrial crops","Fresh vegetables","Flowers and ornamental plants","Other temporary crops","region_name"
"11B170629",1999,331,0,0,139,79,0,0,0,0,0,Sarraquinhos
"11B170631",1999,96,0,0,12,36,0,0,0,0,0,Solveira
"11B170632",1999,50,0,0,83,18,0,0,0,0,0,Tourém
"11B170635",1999,42,1,0,70,17,0,0,0,0,0,Vila da Ponte
"11B170636",1999,178,0,0,131,81,0,0,0,0,0,"União das freguesias de Cambeses do Rio, Donões e Mourilhe"
"11B170637",1999,306,1,0,58,99,0,0,0,0,0,União das freguesias de Meixedo e Padornelos
"11B170638",1999,237,0,23,120,79,0,2,0,0,0,União das freguesias de Montalegre e Padroso
"11B170639",1999,109,1,0,68,30,0,0,0,0,0,"União das freguesias de Paradela, Contim e Fiães"
"11B170640",1999,116,0,0,164,56,0,0,0,0,0,União das freguesias de Sezelhe e Covelães
"11B170641",1999,26,3,0,53,15,0,0,0,0,0,União das freguesias de Venda Nova e Pondras
"11B170642",1999,280,0,6,342,75,0,0,0,0,0,União das freguesias de Viade de Baixo e Fervidelas
"11B170643",1999,313,1,0,67,71,0,0,0,0,0,União das freguesias de Vilar de Perdizes e Meixide
"11B170901",1999,63,1,0,91,13,0,0,0,0,1,Alvadia
"11B170902",1999,86,2,8,124,24,0,0,0,0,0,Canedo
"11B170906",1999,47,3,14,70,17,0,0,0,0,0,Santa Marinha
"11B170908",1999,311,14,24,728,48,0,0,1,0,26,União das freguesias de Cerva e Limões
"11B170909",1999,490,19,44,696,16,0,0,0,0,11,União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega
"11B171201",1999,91,5,11,52,26,0,0,0,0,0,Água Revés e Crasto
"11B171203",1999,77,4,0,54,65,0,0,1,0,0,Algeriz
"11B171205",1999,193,7,0,19,50,0,0,0,0,0,Bouçoães
"11B171206",1999,71,9,4,59,37,0,0,1,0,0,Canaveses
"11B171209",1999,338,4,3,83,115,0,0,2,0,0,Ervões
"11B171211",1999,22,1,0,25,10,0,0,0,0,0,Fornos do Pinhal
"11B171212",1999,518,1,1,94,223,0,0,0,0,0,Friões
"11B171215",1999,101,1,25,115,72,0,0,0,0,0,Padrela e Tazem
"11B171216",1999,14,0,0,41,6,0,0,6,0,0,Possacos
"11B171217",1999,85,5,10,38,12,0,0,6,0,0,Rio Torto
"11B171219",1999,48,8,2,31,38,0,0,0,0,0,Santa Maria de Emeres
"11B171220",1999,81,11,0,57,49,0,0,0,1,0,Santa Valha
"11B171221",1999,166,2,1,26,79,0,0,1,0,0,Santiago da Ribeira de Alhariz
"11B171222",1999,115,1,4,40,64,0,0,0,1,0,São João da Corveira
"11B171223",1999,91,8,1,104,25,0,0,0,0,0,São Pedro de Veiga de Lila
"11B171224",1999,191,0,0,55,82,0,0,1,0,0,Serapicos
"11B171227",1999,151,4,0,57,31,0,0,0,0,0,Vales
"11B171229",1999,24,2,0,21,28,0,0,2,0,0,Vassal
"11B171230",1999,54,8,3,47,18,0,0,1,0,0,Veiga de Lila
"11B171231",1999,84,3,0,24,40,0,0,0,0,0,Vilarandelo
"11B171232",1999,172,5,11,96,137,0,0,0,0,0,Carrazedo de Montenegro e Curros
"11B171233",1999,289,7,1,91,113,0,0,0,0,0,"Lebução, Fiães e Nozelos"
"11B171234",1999,73,5,0,43,25,0,0,0,0,0,Sonim e Barreiros
"11B171235",1999,322,8,2,119,102,0,0,0,0,0,Tinhela e Alvarelhos
"11B171236",1999,54,8,0,67,66,0,0,6,1,0,Valpaços e Sanfins
"11B171302",1999,62,0,14,129,21,0,0,0,0,0,Alfarela de Jales
"11B171303",1999,306,4,92,390,77,0,0,0,1,0,Bornes de Aguiar
"11B171304",1999,144,4,1,17,50,0,0,1,0,0,Bragado
"11B171305",1999,101,1,5,18,52,0,0,1,0,0,Capeludos
"11B171310",1999,119,2,320,575,87,0,0,8,0,0,Soutelo de Aguiar
"11B171311",1999,153,5,69,266,66,0,0,0,0,0,Telões
"11B171312",1999,187,6,3,214,43,0,0,0,0,0,Tresminas
"11B171313",1999,42,1,7,48,33,0,0,0,0,0,Valoura
"11B171314",1999,79,0,7,168,42,0,0,4,1,0,Vila Pouca de Aguiar
"11B171315",1999,76,1,12,46,57,0,0,0,0,0,Vreia de Bornes
"11B171316",1999,84,1,7,173,35,0,0,4,1,0,Vreia de Jales
"11B171317",1999,24,2,0,21,22,0,0,0,2,0,Sabroso de Aguiar
"11B171319",1999,152,1,33,301,58,0,0,0,0,0,Alvão
"11B171320",1999,106,1,12,102,36,0,0,0,0,0,União das freguesias de Pensalvos e Parada de Monteiros
"11C010602",1999,46,7,0,72,7,0,0,0,0,0,Fornos
"11C010606",1999,78,8,0,160,11,0,0,0,0,8,Real
"11C010607",1999,114,19,0,124,14,0,0,0,0,15,Santa Maria de Sardoura
"11C010608",1999,41,4,0,57,4,0,0,0,0,0,São Martinho de Sardoura
"11C010610",1999,105,20,1,197,32,0,0,0,0,19,"União das freguesias de Raiva, Pedorido e Paraíso"
"11C010611",1999,99,24,2,208,19,0,0,0,0,7,União das freguesias de Sobrado e Bairros
"11C030501",1999,62,7,6,161,10,0,0,0,0,9,Agilde
"11C030502",1999,105,19,2,256,11,0,0,5,0,0,Arnóia
"11C030503",1999,146,5,18,371,11,0,0,0,0,24,Borba de Montanha
"11C030508",1999,13,2,0,38,1,0,0,0,0,0,Codeçoso
"11C030510",1999,100,15,7,256,17,0,0,0,0,8,Fervença
"11C030515",1999,67,16,4,110,6,0,0,0,0,17,Moreira do Castelo
"11C030517",1999,94,24,145,178,13,0,0,0,0,17,Rego
"11C030518",1999,67,17,10,136,12,0,0,0,0,1,Ribas
"11C030520",1999,71,27,145,44,13,0,0,0,0,0,Basto (São Clemente)
"11C030521",1999,75,8,15,135,11,0,0,0,0,6,Vale de Bouro
"11C030523",1999,144,41,22,304,45,0,0,2,0,36,"União das freguesias de Britelo, Gémeos e Ourilhe"
"11C030524",1999,81,18,5,221,15,0,0,0,0,11,União das freguesias de Caçarilhe e Infesta
"11C030525",1999,61,21,12,129,23,0,0,1,0,6,União das freguesias de Canedo de Basto e Corgo
"11C030526",1999,110,14,15,162,9,0,0,1,0,15,União das freguesias de Carvalho e Basto (Santa Tecla)
"11C030527",1999,91,22,16,254,26,0,0,1,0,14,"União das freguesias de Veade, Gagos e Molares"
"11C130103",1999,39,15,0,61,5,0,0,0,0,0,Ansiães
"11C130107",1999,54,22,0,98,8,0,0,0,0,0,Candemil
"11C130112",1999,76,12,2,136,15,0,0,1,0,9,Fregim
"11C130115",1999,21,6,0,44,1,0,0,0,0,0,Fridão
"11C130117",1999,69,21,0,108,7,0,0,1,0,0,Gondar
"11C130118",1999,36,7,0,67,2,0,0,0,0,0,Jazente
"11C130119",1999,38,1,0,44,2,0,0,1,0,2,Lomba
"11C130120",1999,25,5,2,49,6,0,0,1,0,4,Louredo
"11C130121",1999,64,19,0,104,4,0,0,4,0,0,Lufrei
"11C130123",1999,128,19,0,178,15,0,0,2,0,26,Mancelos
"11C130126",1999,7,0,0,21,1,0,0,0,0,0,Padronelo
"11C130128",1999,20,8,0,58,6,0,0,0,0,0,Rebordelo
"11C130129",1999,48,9,0,96,5,0,0,3,0,9,Salvador do Monte
"11C130134",1999,110,24,29,192,11,0,0,0,0,1,Gouveia (São Simão)
"11C130135",1999,172,30,0,378,28,0,0,6,0,34,Telões
"11C130136",1999,93,12,0,155,14,0,0,0,0,15,Travanca
"11C130138",1999,31,8,2,66,10,0,0,2,0,9,Vila Caiz
"11C130139",1999,47,13,0,126,2,0,1,2,0,0,Vila Chã do Marão
"11C130141",1999,111,33,0,262,11,0,0,1,0,0,"União das freguesias de Aboadela, Sanche e Várzea"
"11C130142",1999,109,16,1,222,11,0,0,2,2,5,"União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e Gatão"
"11C130143",1999,147,48,2,247,15,0,0,0,0,0,"União das freguesias de Bustelo, Carneiro e Carvalho de Rei"
"11C130144",1999,168,7,0,195,17,0,0,7,0,36,União das freguesias de Figueiró (Santiago e Santa Cristina)
"11C130145",1999,86,14,0,144,20,0,0,3,1,27,União das freguesias de Freixo de Cima e de Baixo
"11C130146",1999,52,17,0,88,1,0,0,0,0,0,União das freguesias de Olo e Canadelo
"11C130147",1999,94,6,0,115,12,0,0,7,0,1,"União das freguesias de Real, Ataíde e Oliveira"
"11C130148",1999,90,5,2,245,7,0,0,1,0,10,"União das freguesias de Vila Garcia, Aboim e Chapa"
"11C130204",1999,4,1,0,1,2,0,0,2,0,0,Frende
"11C130205",1999,81,25,0,77,20,0,0,2,0,0,Gestaçô
"11C130206",1999,94,24,18,123,23,0,0,11,0,25,Gove
"11C130207",1999,39,8,12,53,10,0,0,0,0,8,Grilo
"11C130208",1999,56,17,49,140,9,0,0,0,0,0,Loivos do Monte
"11C130215",1999,77,24,21,108,18,0,0,4,0,0,Santa Marinha do Zêzere
"11C130219",1999,45,12,17,75,13,0,0,2,0,11,Valadares
"11C130220",1999,40,15,17,72,8,0,0,0,0,0,Viariz
"11C130221",1999,64,15,4,32,37,0,0,1,0,0,União das freguesias de Ancede e Ribadouro
"11C130222",1999,78,14,2,75,12,0,0,1,0,15,União das freguesias de Baião (Santa Leocádia) e Mesquinhata
"11C130223",1999,203,48,212,304,27,0,0,1,0,19,União das freguesias de Campelo e Ovil
"11C130224",1999,41,17,0,19,18,0,0,0,0,0,União das freguesias de Loivos da Ribeira e Tresouras
"11C130225",1999,89,27,1,38,22,0,0,8,0,4,União das freguesias de Santa Cruz do Douro e São Tomé de Covelas
"11C130226",1999,125,43,0,165,40,0,0,0,0,0,União das freguesias de Teixeira e Teixeiró
"11C130301",1999,71,5,0,60,5,0,0,1,0,13,Aião
"11C130302",1999,99,1,0,100,7,0,0,1,1,15,Airães
"11C130305",1999,46,4,0,123,6,0,0,0,0,17,Friande
"11C130306",1999,78,6,0,115,12,0,0,2,0,22,Idães
"11C130307",1999,88,2,0,96,7,0,0,0,0,0,Jugueiros
"11C130313",1999,36,1,0,37,10,0,0,2,0,0,Penacova
"11C130314",1999,31,0,1,61,4,0,0,1,0,0,Pinheiro
"11C130315",1999,52,1,0,79,3,0,0,0,0,0,Pombeiro de Ribavizela
"11C130317",1999,50,3,1,121,7,0,0,0,0,11,Refontoura
"11C130318",1999,38,1,0,65,4,0,0,0,0,0,Regilde
"11C130319",1999,13,0,0,14,2,0,0,0,0,0,Revinhade
"11C130324",1999,71,0,0,77,5,0,0,0,0,0,Sendim
"11C130334",1999,92,4,0,201,17,0,0,6,0,4,União das freguesias de Macieira da Lixa e Caramos
"11C130335",1999,246,2,3,449,30,0,0,8,1,1,"União das freguesias de Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure"
"11C130336",1999,97,2,0,203,8,0,0,2,0,3,"União das freguesias de Pedreira, Rande e Sernande"
"11C130337",1999,115,0,0,117,9,0,0,0,0,0,União das freguesias de Torrados e Sousa
"11C130338",1999,61,2,0,147,11,0,0,1,0,11,União das freguesias de Unhão e Lordelo
"11C130339",1999,138,3,0,387,21,0,0,19,0,1,União das freguesias de Vila Cova da Lixa e Borba de Godim
"11C130340",1999,50,0,0,36,5,0,0,0,0,0,União das freguesias de Vila Fria e Vizela (São Jorge)
"11C130341",1999,73,1,0,70,7,0,0,0,1,8,União das freguesias de Vila Verde e Santão
"11C130502",1999,30,3,0,95,5,0,0,0,0,1,Aveleda
"11C130504",1999,50,13,0,225,17,0,0,8,0,0,Caíde de Rei
"11C130510",1999,41,3,0,230,6,0,0,5,0,8,Lodares
"11C130512",1999,25,2,0,67,2,0,0,0,0,2,Macieira
"11C130513",1999,77,8,0,150,12,0,0,0,0,1,Meinedo
"11C130515",1999,57,2,3,132,9,0,0,2,0,0,Nevogilde
"11C130524",1999,39,2,1,71,4,0,0,0,0,11,Sousela
"11C130525",1999,71,4,0,99,8,0,0,3,1,18,Torno
"11C130526",1999,11,1,0,41,3,0,0,0,0,0,Vilar do Torno e Alentém
"11C130527",1999,65,6,0,155,9,0,0,2,0,26,União das freguesias de Cernadelo e Lousada (São Miguel e Santa Margarida)
"11C130528",1999,107,12,0,218,19,0,0,7,0,16,"União das freguesias de Cristelos, Boim e Ordem"
"11C130529",1999,47,6,13,115,5,0,0,2,0,1,União das freguesias de Figueiras e Covas
"11C130530",1999,97,17,6,169,12,0,0,2,0,20,União das freguesias de Lustosa e Barrosas (Santo Estêvão)
"11C130531",1999,52,2,0,142,4,0,0,3,0,0,União das freguesias de Nespereira e Casais
"11C130532",1999,140,16,0,346,25,0,0,7,1,38,"União das freguesias de Silvares, Pias, Nogueira e Alvarenga"
"11C130704",1999,41,6,12,52,5,0,0,1,1,18,Banho e Carvalhosa
"11C130705",1999,25,5,4,33,5,0,0,1,0,8,Constance
"11C130722",1999,180,42,24,180,20,0,0,1,0,29,Soalhães
"11C130723",1999,9,3,8,22,2,0,0,0,0,1,Sobretâmega
"11C130724",1999,49,15,6,72,10,0,0,7,0,16,Tabuado
"11C130730",1999,86,26,0,62,7,0,0,1,1,23,Vila Boa do Bispo
"11C130732",1999,73,16,1,79,9,0,0,1,0,2,"Alpendorada, Várzea e Torrão"
"11C130733",1999,63,18,13,105,10,0,0,8,0,13,Avessadas e Rosém
"11C130734",1999,87,22,8,119,14,0,0,3,0,8,Bem Viver
"11C130735",1999,19,4,2,36,3,0,0,1,0,3,Santo Isidoro e Livração
"11C130736",1999,104,29,5,97,15,0,0,12,0,20,Marco
"11C130737",1999,94,23,7,79,13,0,0,1,0,13,Paredes de Viadores e Manhuncelos
"11C130738",1999,159,41,8,174,21,0,0,0,0,12,Penhalonga e Paços de Gaiolo
"11C130739",1999,63,18,13,72,12,0,0,1,0,9,Sande e São Lourenço do Douro
"11C130740",1999,220,51,16,301,22,0,0,5,0,52,"Várzea, Aliviada e Folhada"
"11C130741",1999,137,22,21,248,23,0,0,12,0,27,Vila Boa de Quires e Maureles
"11C130902",1999,46,6,13,93,3,0,0,3,0,5,Carvalhosa
"11C130904",1999,47,6,1,139,0,0,0,1,0,21,Eiriz
"11C130905",1999,71,4,20,120,6,0,0,1,0,0,Ferreira
"11C130906",1999,24,2,6,61,4,0,0,1,0,2,Figueiró
"11C130908",1999,48,4,11,151,3,0,0,0,0,1,Freamunde
"11C130910",1999,23,3,3,64,5,0,0,1,0,20,Meixomil
"11C130913",1999,27,3,4,64,5,0,0,0,0,14,Penamaior
"11C130914",1999,27,1,0,98,3,0,0,1,0,10,Raimonda
"11C130916",1999,18,4,8,48,6,0,0,2,0,19,Seroa
"11C130917",1999,52,6,8,86,8,0,0,1,1,32,Frazão Arreigada
"11C130918",1999,34,3,2,86,5,0,0,1,0,6,Paços de Ferreira
"11C130919",1999,69,4,11,153,7,0,0,1,0,15,Sanfins Lamoso Codessos
"11C131101",1999,87,22,4,98,13,0,0,8,0,18,Abragão
"11C131102",1999,42,2,0,50,5,0,0,2,0,2,Boelhe
"11C131103",1999,79,5,0,103,27,0,0,16,0,0,Bustelo
"11C131104",1999,40,3,0,39,6,0,0,2,0,2,Cabeça Santa
"11C131105",1999,26,7,5,35,8,0,0,1,0,2,Canelas
"11C131106",1999,31,7,2,53,6,0,0,1,0,5,Capela
"11C131107",1999,23,2,0,51,5,0,0,0,0,6,Castelões
"11C131108",1999,93,11,1,118,31,0,0,10,0,0,Croca
"11C131109",1999,72,12,1,163,20,0,0,1,0,17,Duas Igrejas
"11C131110",1999,11,2,12,17,4,0,0,1,0,0,Eja
"11C131112",1999,39,3,0,33,6,0,0,1,0,6,Fonte Arcada
"11C131113",1999,52,4,0,48,8,0,0,5,0,4,Galegos
"11C131115",1999,33,3,3,79,9,0,0,3,0,5,Irivo
"11C131121",1999,47,4,1,48,4,0,0,1,0,0,Oldrões
"11C131122",1999,51,3,0,138,8,0,0,3,0,6,Paço de Sousa
"11C131125",1999,29,2,0,30,5,0,0,1,0,4,Perozelo
"11C131128",1999,37,0,0,59,3,0,0,1,0,5,Rans
"11C131129",1999,42,3,1,49,8,0,0,1,0,2,Rio de Moinhos
"11C131132",1999,21,2,0,26,4,0,0,0,0,0,Recezinhos (São Mamede)
"11C131133",1999,61,21,2,100,34,0,0,14,0,0,Recezinhos (São Martinho)
"11C131134",1999,0,0,0,1,0,0,0,0,0,0,Sebolido
"11C131136",1999,38,4,2,64,5,0,0,0,0,6,Valpedre
"11C131138",1999,1,0,0,3,1,0,0,0,0,0,Rio Mau
"11C131139",1999,195,15,8,295,44,0,0,24,2,18,Penafiel
"11C131140",1999,55,10,1,91,9,0,0,1,0,1,Luzim e Vila Cova
"11C131141",1999,91,2,2,105,13,0,0,2,0,2,Guilhufe e Urrô
"11C131142",1999,95,8,1,162,13,0,0,3,0,20,Lagares e Figueira
"11C131143",1999,100,14,0,103,12,0,0,1,0,7,Termas de São Vicente
"11C180403",1999,157,57,0,246,24,0,0,1,0,0,Cinfães
"11C180404",1999,24,10,1,44,6,0,0,0,0,0,Espadanedo
"11C180405",1999,60,17,0,62,9,0,0,1,0,0,Ferreiros de Tendais
"11C180406",1999,63,25,1,100,18,0,0,0,0,0,Fornelos
"11C180408",1999,24,9,0,25,3,0,0,0,0,0,Moimenta
"11C180409",1999,163,46,8,175,18,0,0,2,0,31,Nespereira
"11C180410",1999,62,4,0,14,20,0,0,5,0,0,Oliveira do Douro
"11C180412",1999,106,41,19,191,31,0,0,2,0,0,Santiago de Piães
"11C180413",1999,122,44,0,218,16,0,0,0,0,0,São Cristóvão de Nogueira
"11C180414",1999,37,14,0,50,5,0,0,1,0,4,Souselo
"11C180415",1999,40,12,3,55,16,0,0,1,0,1,Tarouquela
"11C180416",1999,81,17,0,102,13,0,0,0,0,1,Tendais
"11C180417",1999,45,19,1,84,17,0,0,0,0,0,Travanca
"11C180418",1999,60,9,1,51,5,0,0,0,0,1,"União das freguesias de Alhões, Bustelo, Gralheira e Ramires"
"11C181302",1999,9,0,0,1,5,0,0,1,0,0,Barrô
"11C181303",1999,52,8,0,34,15,0,0,0,0,2,Cárquere
"11C181310",1999,51,8,0,33,24,0,0,0,0,0,Paus
"11C181311",1999,83,18,10,111,55,0,0,1,0,0,Resende
"11C181312",1999,36,9,25,31,5,0,0,0,0,3,São Cipriano
"11C181313",1999,14,3,0,4,20,0,0,0,0,0,São João de Fontoura
"11C181314",1999,24,1,0,16,29,0,0,0,0,0,São Martinho de Mouros
"11C181316",1999,32,8,0,21,19,0,0,1,0,0,União das freguesias de Anreade e São Romão de Aregos
"11C181317",1999,44,6,0,31,15,0,0,0,0,1,União das freguesias de Felgueiras e Feirão
"11C181318",1999,25,6,1,32,18,0,0,0,0,0,União das freguesias de Freigil e Miomães
"11C181319",1999,42,9,0,30,1,0,0,0,0,0,União das freguesias de Ovadas e Panchorra
"11D040304",1999,88,0,23,47,20,0,0,0,0,0,Carrazeda de Ansiães
"11D040306",1999,136,0,10,90,16,0,0,0,0,0,Fonte Longa
"11D040308",1999,23,0,0,9,19,0,0,0,0,0,Linhares
"11D040309",1999,57,0,3,13,21,0,0,0,0,0,Marzagão
"11D040311",1999,4,0,3,7,11,0,0,0,0,0,Parambos
"11D040312",1999,14,0,0,2,2,0,0,1,0,0,Pereiros
"11D040313",1999,17,0,0,0,3,0,0,0,0,0,Pinhal do Norte
"11D040314",1999,12,0,0,0,2,0,0,0,0,0,Pombal
"11D040316",1999,6,0,0,4,8,0,0,0,0,0,Seixo de Ansiães
"11D040318",1999,73,6,0,9,18,0,0,0,0,0,Vilarinho da Castanheira
"11D040320",1999,91,2,0,61,25,0,0,0,0,0,União das freguesias de Amedo e Zedes
"11D040321",1999,100,0,2,25,24,0,0,0,0,0,União das freguesias de Belver e Mogo de Malta
"11D040322",1999,1,0,0,2,2,0,0,0,0,0,União das freguesias de Castanheiro do Norte e Ribalonga
"11D040323",1999,32,1,0,10,11,0,0,0,0,0,"União das freguesias de Lavandeira, Beira Grande e Selores"
"11D040404",1999,28,0,0,34,0,0,0,0,0,0,Ligares
"11D040406",1999,14,0,0,32,1,0,0,0,0,0,Poiares
"11D040407",1999,169,0,2,27,0,0,0,0,0,0,União das freguesias de Freixo de Espada à Cinta e Mazouco
"11D040408",1999,200,4,1,166,7,0,0,0,0,0,União das freguesias de Lagoaça e Fornos
"11D040901",1999,10,0,0,19,0,0,0,0,0,0,Açoreira
"11D040903",1999,56,1,0,9,0,0,0,0,0,0,Cabeça Boa
"11D040905",1999,162,58,0,138,5,0,0,1,0,0,Carviçais
"11D040906",1999,39,7,0,23,0,0,0,0,0,0,Castedo
"11D040909",1999,15,3,0,14,7,0,0,13,0,0,Horta da Vilariça
"11D040910",1999,60,4,10,123,1,0,0,0,0,0,Larinho
"11D040911",1999,48,2,0,3,11,0,0,0,0,0,Lousa
"11D040913",1999,19,9,0,23,2,0,0,0,0,0,Mós
"11D040916",1999,23,0,0,6,2,0,0,0,0,0,Torre de Moncorvo
"11D040918",1999,115,13,3,250,10,0,0,3,0,0,União das freguesias de Adeganha e Cardanha
"11D040919",1999,103,2,0,76,3,0,0,0,0,0,União das freguesias de Felgar e Souto da Velha
"11D040920",1999,19,3,0,34,1,0,0,0,0,0,União das freguesias de Felgueiras e Maçores
"11D040921",1999,46,1,9,45,0,0,0,0,0,0,União das freguesias de Urros e Peredo dos Castelhanos
"11D091401",1999,13,0,0,39,0,0,0,1,0,0,Almendra
"11D091402",1999,18,1,0,15,0,0,0,0,0,0,Castelo Melhor
"11D091403",1999,15,0,0,17,0,0,0,0,0,0,Cedovim
"11D091404",1999,4,1,0,6,0,0,0,0,0,0,Chãs
"11D091405",1999,0,0,0,5,0,0,0,0,0,0,Custóias
"11D091407",1999,21,0,0,5,0,0,0,1,0,0,Horta
"11D091410",1999,0,0,0,6,1,0,0,1,0,0,Muxagata
"11D091411",1999,1,0,0,5,0,0,0,0,0,0,Numão
"11D091412",1999,16,0,0,11,0,0,0,0,0,0,Santa Comba
"11D091414",1999,0,0,0,21,0,0,0,0,0,0,Sebadelhe
"11D091415",1999,7,0,0,21,0,0,0,0,0,0,Seixas
"11D091416",1999,52,0,0,21,0,0,0,1,0,0,Touça
"11D091418",1999,0,0,0,30,0,0,0,0,0,0,Freixo de Numão
"11D091419",1999,66,0,3,18,0,0,0,0,0,0,Vila Nova de Foz Côa
"11D170101",1999,2,0,0,2,6,0,0,1,0,0,Alijó
"11D170107",1999,1,0,0,2,5,0,0,2,0,0,Favaios
"11D170108",1999,2,2,0,5,7,0,0,0,0,0,Pegarinhos
"11D170109",1999,0,0,0,0,0,0,0,0,0,0,Pinhão
"11D170112",1999,0,0,0,2,7,0,0,0,0,0,Sanfins do Douro
"11D170113",1999,3,0,0,6,7,0,0,0,0,0,Santa Eugénia
"11D170114",1999,2,0,0,8,3,0,0,1,0,0,São Mamede de Ribatua
"11D170116",1999,20,6,4,29,30,0,0,0,0,0,Vila Chã
"11D170117",1999,62,9,4,55,23,0,0,0,0,0,Vila Verde
"11D170118",1999,9,0,5,9,11,0,0,0,0,0,Vilar de Maçada
"11D170120",1999,5,4,0,8,17,0,0,0,0,0,União das freguesias de Carlão e Amieiro
"11D170121",1999,0,0,0,4,2,0,0,0,0,0,União das freguesias de Castedo e Cotas
"11D170122",1999,32,6,0,15,28,0,0,0,0,0,União das freguesias de Pópulo e Ribalonga
"11D170123",1999,0,0,0,1,0,0,0,0,0,0,"União das freguesias de Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas"
"11D170401",1999,0,0,0,0,0,0,0,1,0,0,Barqueiros
"11D170402",1999,0,0,0,0,0,0,0,2,0,0,Cidadelhe
"11D170403",1999,0,0,0,0,0,0,0,2,0,0,Oliveira
"11D170407",1999,0,0,0,0,0,0,0,6,0,0,Vila Marim
"11D170408",1999,2,0,0,0,0,0,0,1,0,0,Mesão Frio (Santo André)
"11D170701",1999,12,1,0,17,3,0,0,0,0,0,Candedo
"11D170703",1999,7,1,0,19,17,0,0,0,1,0,Fiolhoso
"11D170704",1999,132,9,7,99,39,0,0,1,0,0,Jou
"11D170705",1999,2,0,5,5,7,0,0,0,0,0,Murça
"11D170708",1999,41,3,0,109,29,0,0,1,0,0,Valongo de Milhais
"11D170710",1999,24,2,0,52,26,0,0,0,0,0,União das freguesias de Carva e Vilares
"11D170711",1999,41,5,0,47,31,0,0,0,0,0,União das freguesias de Noura e Palheiros
"11D170802",1999,0,0,0,0,0,0,0,0,0,0,Fontelas
"11D170805",1999,0,0,0,0,0,0,0,2,0,0,Loureiro
"11D170809",1999,16,5,0,11,3,0,0,3,0,0,Sedielos
"11D170810",1999,0,0,0,0,0,0,0,1,0,0,Vilarinho dos Freires
"11D170813",1999,0,1,0,0,2,0,0,0,0,0,União das freguesias de Galafura e Covelinhas
"11D170814",1999,1,1,0,4,0,0,0,2,0,0,União das freguesias de Moura Morta e Vinhós
"11D170815",1999,0,0,0,0,0,0,0,0,0,0,União das freguesias de Peso da Régua e Godim
"11D170816",1999,5,1,0,0,1,0,0,0,0,0,União das freguesias de Poiares e Canelas
"11D171001",1999,0,0,0,0,0,0,0,0,0,0,Celeirós
"11D171002",1999,0,0,0,0,0,0,0,0,0,0,Covas do Douro
"11D171004",1999,2,0,0,8,1,0,0,1,0,0,Gouvinhas
"11D171005",1999,21,1,0,12,14,0,0,0,0,0,Parada de Pinhão
"11D171007",1999,22,3,1,11,10,0,0,1,0,0,Paços
"11D171009",1999,0,0,0,0,0,0,0,0,0,0,Sabrosa
"11D171011",1999,12,2,0,30,17,0,0,0,0,0,São Lourenço de Ribapinhão
"11D171013",1999,4,0,0,2,1,0,0,0,0,0,Souto Maior
"11D171014",1999,23,2,1,46,15,0,0,0,1,0,Torre do Pinhão
"11D171015",1999,0,0,0,1,0,0,0,0,0,0,Vilarinho de São Romão
"11D171016",1999,1,0,0,0,0,0,0,0,0,0,"União das freguesias de Provesende, Gouvães do Douro e São Cristóvão do Douro"
"11D171017",1999,35,2,2,5,5,0,0,1,1,0,União das freguesias de São Martinho de Antas e Paradela de Guiães
"11D171101",1999,0,0,0,0,0,0,0,0,0,0,Alvações do Corgo
"11D171102",1999,3,0,0,1,2,0,0,0,0,0,Cumieira
"11D171103",1999,18,0,5,8,0,0,0,0,0,0,Fontes
"11D171106",1999,1,0,0,0,1,0,0,0,0,0,Medrões
"11D171110",1999,0,0,0,0,1,0,0,0,0,0,Sever
"11D171111",1999,0,0,0,0,1,0,0,0,0,0,União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane
"11D171112",1999,17,3,1,6,6,0,0,0,0,0,União das freguesias de Louredo e Fornelos
"11D171401",1999,11,1,0,5,8,0,0,1,0,0,Abaças
"11D171403",1999,40,5,1,32,19,0,0,0,1,0,Andrães
"11D171404",1999,10,1,0,4,9,0,0,5,0,0,Arroios
"11D171406",1999,52,4,107,283,36,0,0,0,0,1,Campeã
"11D171409",1999,14,2,2,17,18,0,0,10,0,0,Folhadela
"11D171410",1999,6,1,0,1,1,0,0,2,0,0,Guiães
"11D171414",1999,30,5,2,50,2,0,0,1,0,0,Lordelo
"11D171415",1999,4,0,4,0,3,0,0,2,0,0,Mateus
"11D171416",1999,73,4,21,157,25,0,0,3,0,0,Mondrões
"11D171420",1999,4,0,1,8,7,0,0,2,0,0,Parada de Cunhos
"11D171426",1999,42,4,1,24,21,0,0,0,1,0,Torgueda
"11D171429",1999,108,17,16,182,29,0,0,0,0,0,Vila Marim
"11D171431",1999,83,1,19,134,42,0,0,1,0,1,União das freguesias de Adoufe e Vilarinho de Samardã
"11D171432",1999,70,9,12,107,14,0,0,0,1,0,União das freguesias de Borbela e Lamas de Olo
"11D171433",1999,80,16,32,103,39,0,0,7,0,0,União das freguesias de Constantim e Vale de Nogueiras
