"NutsID","year","Citrus plantations","Olive plantations","Fresh fruit plantations (excluding citrus plantations)","Fruit plantations (subtropical climate zones)","Nuts plantations","Vineyards","Other permanent crops"
"300310108",2019,12,0,24,10,4,26,0
"3003102",2019,121,0,499,913,143,974,9
"300310201",2019,43,0,49,636,8,283,3
"300310202",2009,22,0,88,19,86,90,2
"300310203",2019,27,0,126,169,32,687,2
"300310204",2009,14,0,24,46,3,96,1
"300310205",2019,15,0,265,43,74,71,4
"3003103",2019,96,0,195,1147,35,299,4
"300310301",2019,1,0,5,37,0,19,0
"300310302",2009,11,0,21,38,6,10,2
"300310303",2019,2,0,3,33,0,17,0
"300310304",2009,5,0,15,42,3,10,0
"300310305",2019,33,0,80,333,18,125,0
"300310306",2009,17,0,24,65,3,17,2
"300310307",2019,9,0,18,489,3,186,3
"300310308",2009,3,0,3,25,0,9,0
"300310309",2019,15,0,27,90,4,55,1
"300310310",2009,1,0,0,3,0,0,0
"3003104",2019,444,0,477,1163,31,660,2
"300310401",2009,9,0,7,58,1,23,0
"300310402",2019,2,0,10,23,0,12,0
"300310403",2009,84,0,111,315,5,222,0
"300310404",2019,269,0,171,665,6,567,4
"300310405",2009,80,0,178,102,19,19,0
"3003105",2019,109,0,168,892,46,86,4
"300310501",2009,56,0,71,206,27,78,2
"300310502",2019,4,0,3,118,1,5,0
"300310503",2009,49,0,94,568,19,146,2
"3003106",2019,47,0,85,71,6,203,0
"300310601",2009,2,0,12,5,1,21,0
"300310602",2019,20,0,32,34,3,198,0
"300310603",2009,3,0,5,6,2,29,0
"300310604",2019,22,0,46,29,3,118,0
"3003107",2019,177,0,337,657,156,347,2
"300310701",2019,83,0,154,199,64,272,3
"300310702",2009,56,0,105,288,56,292,1
"300310703",2019,23,0,59,30,76,69,0
"300310704",2009,15,0,22,140,4,82,1
"3003108",2019,394,0,571,811,73,326,10
"300310802",2009,50,0,148,39,26,16,12
"300310803",2019,31,0,62,153,6,93,0
"300310804",2009,49,0,84,158,10,121,2
"300310805",2019,193,0,136,413,16,189,4
"300310806",2009,71,0,141,48,17,8,4
"3003109",2019,304,0,337,620,36,527,17
"300310901",2009,8,0,16,29,2,118,0
"300310902",2019,63,0,87,219,5,229,9
"300310903",2009,104,0,59,133,11,233,5
"300310904",2019,100,0,88,145,11,253,1
"300310905",2009,28,0,78,57,5,64,2
"300310906",2019,77,0,9,37,3,70,1
"3003110",2019,215,0,337,473,85,663,7
"300311001",2019,49,0,94,112,24,200,9
"300311002",2009,31,0,39,102,13,171,1
"300311003",2019,135,0,204,259,53,546,3
"3003201",2019,7,0,31,27,2,89,0
"300320101",2019,7,0,31,27,2,108,1
PT,2019,25081,129803,47367,12515,58181,114220,804
