"NutsID","year","Citrus plantations","Olive plantations","Fresh fruit plantations (excluding citrus plantations)","Fruit plantations (subtropical climate zones)","Nuts plantations","Vineyards","Other permanent crops","region_name"
"1120302FD",2009,1,2,1,0,0,23,0,União das freguesias de Sequeade e Bastuço (São João e Santo Estevão)
"1120302FE",2009,1,0,2,0,0,40,0,União das freguesias de Silveiros e Rio Covo (Santa Eulália)
"1120302FF",2009,1,0,1,2,0,8,0,União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte
"1120302FG",2009,1,0,2,0,0,23,0,"União das freguesias de Viatodos, Grimancelos, Minhotães e Monte de Fralães"
"1120302FH",2009,1,0,0,0,0,23,0,União das freguesias de Vila Cova e Feitos
"112030301",2009,1,0,1,2,0,30,0,Adaúfe
"112030312",2009,0,0,0,0,0,2,0,Espinho
"112030313",2009,1,2,1,1,2,12,0,Esporões
"112030315",2009,0,0,0,0,0,5,0,Figueiredo
"112030319",2009,0,0,0,0,0,4,0,Gualtar
"112030322",2009,0,0,0,0,0,2,0,Lamas
"112030325",2009,0,0,4,0,0,5,0,Mire de Tibães
"112030330",2009,0,0,0,0,0,2,0,Padim da Graça
"112030331",2009,1,0,2,3,6,60,0,Palmeira
"112030334",2009,0,0,0,0,0,4,0,Pedralva
"112030336",2009,1,0,2,1,3,24,0,Priscos
"112030338",2009,0,0,1,0,0,6,0,Ruilhe
"112030349",2009,0,0,0,0,0,0,0,Braga (São Vicente)
"112030351",2009,0,0,0,0,0,3,0,Braga (São Vítor)
"112030354",2009,1,0,1,1,1,6,0,Sequeira
"112030355",2009,0,0,0,0,0,13,0,Sobreposta
"112030356",2009,1,0,0,0,1,6,0,Tadim
"112030357",2009,0,0,0,0,2,4,0,Tebosa
"112030363",2009,1,1,0,11,0,8,0,União das freguesias de Arentim e Cunha
"112030364",2009,0,0,0,0,0,2,0,"União das freguesias de Braga (Maximinos, Sé e Cividade)"
"112030365",2009,0,0,0,0,0,1,0,União das freguesias de Braga (São José de São Lázaro e São João do Souto)
"112030366",2009,0,0,1,0,1,11,0,União das freguesias de Cabreiros e Passos (São Julião)
"112030367",2009,0,0,0,1,0,11,0,"União das freguesias de Celeirós, Aveleda e Vimieiro"
"112030368",2009,3,4,4,7,1,49,0,União das freguesias de Crespos e Pousada
"112030369",2009,0,0,6,3,2,28,0,União das freguesias de Escudeiros e Penso (Santo Estêvão e São Vicente)
"112030370",2009,1,0,0,2,1,14,0,União das freguesias de Este (São Pedro e São Mamede)
"112030371",2009,0,0,3,0,2,12,0,União das freguesias de Ferreiros e Gondizalves
"112030372",2009,0,0,0,4,0,6,0,União das freguesias de Guisande e Oliveira (São Pedro)
"112030373",2009,0,0,1,0,0,7,0,União das freguesias de Lomar e Arcos
"112030374",2009,1,0,6,0,0,18,0,"União das freguesias de Merelim (São Paio), Panoias e Parada de Tibães"
"112030375",2009,0,0,12,0,1,9,3,União das freguesias de Merelim (São Pedro) e Frossos
"112030376",2009,0,0,0,0,0,14,0,União das freguesias de Morreira e Trandeiras
"112030377",2009,0,0,0,2,0,6,0,"União das freguesias de Nogueira, Fraião e Lamaçães"
"112030378",2009,0,0,1,0,0,4,0,União das freguesias de Nogueiró e Tenões
"112030379",2009,2,0,4,0,2,35,0,"União das freguesias de Real, Dume e Semelhe"
"112030380",2009,1,1,0,1,0,27,0,União das freguesias de Santa Lucrécia de Algeriz e Navarra
"112030381",2009,0,0,1,0,0,6,0,União das freguesias de Vilaça e Fradelos
"112030601",2009,0,0,0,0,0,6,0,Antas
"112030608",2009,0,0,0,0,0,25,0,Forjães
"112030610",2009,0,0,0,0,0,4,0,Gemeses
"112030615",2009,0,0,0,0,0,2,0,Vila Chã
"112030616",2009,0,0,0,0,0,3,0,União das freguesias de Apúlia e Fão
"112030617",2009,0,0,0,0,0,1,0,União das freguesias de Belinho e Mar
"112030618",2009,0,0,0,0,0,3,0,"União das freguesias de Esposende, Marinhas e Gandra"
"112030619",2009,0,0,0,0,0,13,0,União das freguesias de Fonte Boa e Rio Tinto
"112030620",2009,0,1,1,0,0,18,0,União das freguesias de Palmeira de Faro e Curvos
"112031001",2009,0,1,3,0,0,12,0,Balança
"112031003",2009,0,0,0,0,0,0,0,Campo do Gerês
"112031004",2009,0,1,0,0,0,3,0,Carvalheira
"112031008",2009,0,0,0,0,0,2,0,Covide
"112031009",2009,0,0,0,0,0,10,0,Gondoriz
"112031010",2009,0,1,3,0,0,6,0,Moimenta
"112031012",2009,0,0,0,0,0,5,0,Ribeira
"112031013",2009,0,0,0,0,0,8,1,Rio Caldo
"112031014",2009,0,0,0,0,0,16,0,Souto
"112031015",2009,4,0,0,0,0,6,0,Valdosende
"112031017",2009,0,0,0,0,1,10,0,Vilar da Veiga
"112031018",2009,0,1,0,0,0,6,0,União das freguesias de Chamoim e Vilar
"112031019",2009,0,0,0,0,0,10,0,União das freguesias de Chorense e Monte
"112031020",2009,0,0,0,0,0,2,0,União das freguesias de Cibões e Brufe
"112031304",2009,0,0,0,0,0,7,0,Atiães
"112031308",2009,0,0,0,12,0,25,0,Cabanelas
"112031309",2009,0,0,0,0,0,5,0,Cervães
"112031311",2009,1,1,2,9,4,59,0,Coucieiro
"112031313",2009,0,0,0,0,0,4,2,Dossãos
"112031316",2009,0,0,0,0,0,7,0,Freiriz
"112031317",2009,0,0,0,0,0,8,0,Gême
"112031323",2009,0,0,0,0,0,7,0,Lage
"112031324",2009,0,0,0,0,2,11,0,Lanhas
"112031325",2009,0,0,1,0,0,6,0,Loureira
"112031328",2009,3,0,8,0,5,7,0,Moure
"112031330",2009,0,0,1,14,1,3,0,Oleiros
"112031331",2009,0,0,0,0,0,3,0,Parada de Gatim
"112031335",2009,0,0,1,4,9,11,0,Pico
"112031337",2009,0,0,0,0,0,4,0,Ponte
"112031340",2009,0,0,1,0,0,3,0,Sabariz
"112031342",2009,0,0,1,4,0,30,0,Vila de Prado
"112031350",2009,0,0,3,0,0,5,0,Prado (São Miguel)
"112031352",2009,0,0,1,0,2,18,3,Soutelo
"112031354",2009,0,0,0,0,1,7,0,Turiz
"112031355",2009,0,1,0,0,0,10,0,Valdreu
"112031359",2009,0,0,0,0,0,9,0,Aboim da Nóbrega e Gondomar
"112031360",2009,1,3,2,1,1,48,0,União das freguesias da Ribeira do Neiva
"112031361",2009,0,1,1,0,0,6,0,União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago)
"112031362",2009,2,0,2,2,2,16,0,União das freguesias de Escariz (São Mamede) e Escariz (São Martinho)
"112031363",2009,3,0,0,4,0,14,0,"União das freguesias de Esqueiros, Nevogilde e Travassós"
"112031364",2009,1,5,1,4,2,19,0,União das freguesias de Marrancos e Arcozelo
"112031365",2009,1,1,0,0,0,10,0,União das freguesias de Oriz (Santa Marinha) e Oriz (São Miguel)
"112031366",2009,3,0,3,6,0,21,1,"União das freguesias de Pico de Regalados, Gondiães e Mós"
"112031367",2009,1,0,0,0,0,14,0,"União das freguesias de Sande, Vilarinho, Barros e Gomide"
"112031368",2009,0,1,0,0,0,8,0,"União das freguesias de Valbom (São Pedro), Passô e Valbom (São Martinho)"
"112031369",2009,1,2,0,0,1,23,0,União das freguesias do Vade
"112031370",2009,1,0,2,0,0,12,0,Vila Verde e Barbudo
"119030401",2009,0,5,0,0,1,7,0,Abadim
"119030404",2009,0,2,1,0,3,26,0,Basto
"119030405",2009,0,0,0,0,0,4,0,Bucos
"119030406",2009,0,3,0,0,0,7,0,Cabeceiras de Basto
"119030407",2009,0,7,0,0,1,196,0,Cavez
"119030408",2009,0,1,2,0,0,38,0,Faia
"119030413",2009,0,6,0,0,0,46,0,Pedraça
"119030415",2009,0,15,1,0,2,30,0,Rio Douro
"119030418",2009,0,11,0,0,0,51,0,União das freguesias de Alvite e Passos
"119030419",2009,0,7,1,0,0,89,0,União das freguesias de Arco de Baúlhe e Vila Nune
"119030420",2009,0,5,0,0,1,21,0,União das freguesias de Gondiães e Vilar de Cunhas
"119030421",2009,0,15,0,0,0,90,0,"União das freguesias de Refojos de Basto, Outeiro e Painzela"
"119030705",2009,0,0,0,0,0,11,0,Armil
"119030708",2009,0,0,1,3,0,19,0,Estorãos
"119030709",2009,0,0,0,0,0,16,0,Fafe
"119030712",2009,0,0,0,0,0,10,0,Fornelos
"119030714",2009,0,0,0,0,0,20,0,Golães
"119030716",2009,0,0,0,0,0,12,0,Medelo
"119030719",2009,0,0,0,0,0,8,0,Passos
"119030722",2009,0,0,0,0,0,11,0,Quinchães
"119030723",2009,0,0,0,0,0,12,0,Regadas
"119030724",2009,0,0,0,0,0,29,0,Revelhe
"119030725",2009,0,0,0,0,0,6,0,Ribeiros
"119030726",2009,0,0,0,0,0,14,0,Arões (Santa Cristina)
"119030728",2009,0,0,0,0,0,11,0,São Gens
"119030729",2009,0,0,0,0,0,14,0,Silvares (São Martinho)
"119030730",2009,1,0,1,0,0,23,0,Arões (São Romão)
"119030733",2009,0,0,0,0,0,15,0,Travassós
"119030736",2009,0,0,0,0,0,10,0,Vinhós
"119030737",2009,0,0,0,0,0,9,0,"União de freguesias de Aboim, Felgueiras, Gontim e Pedraído"
"119030738",2009,1,0,0,0,0,17,0,União de freguesias de Agrela e Serafão
"119030739",2009,0,0,0,0,0,11,0,União de freguesias de Antime e Silvares (São Clemente)
"119030740",2009,0,0,1,0,1,7,0,"União de freguesias de Ardegão, Arnozela e Seidões"
"119030741",2009,0,0,2,13,0,32,0,União de freguesias de Cepães e Fareja
"119030742",2009,1,0,1,1,1,24,0,União de freguesias de Freitas e Vila Cova
"119030743",2009,0,0,0,0,1,10,0,União de freguesias de Monte e Queimadela
"119030744",2009,0,0,0,0,0,45,0,União de freguesias de Moreira do Rei e Várzea Cova
"119030801",2009,0,0,0,0,0,15,0,Aldão
"119030804",2009,1,0,0,1,0,4,0,Azurém
"119030806",2009,0,0,0,0,0,9,0,Barco
"119030807",2009,0,0,0,1,0,37,0,Brito
"119030808",2009,0,0,0,1,1,5,0,Caldelas
"119030812",2009,0,0,0,0,0,2,0,Costa
"119030813",2009,0,0,0,0,0,2,0,Creixomil
"119030815",2009,1,0,3,1,2,16,0,Fermentões
"119030820",2009,0,0,4,0,1,16,0,Gonça
"119030821",2009,0,0,0,0,0,2,0,Gondar
"119030823",2009,0,0,0,0,0,19,0,Guardizela
"119030824",2009,0,0,0,0,0,26,0,Infantas
"119030827",2009,0,0,0,0,0,14,0,Longos
"119030828",2009,0,0,1,0,0,31,0,Lordelo
"119030830",2009,0,0,0,0,0,9,0,Mesão Frio
"119030831",2009,0,0,0,0,0,3,0,Moreira de Cónegos
"119030832",2009,0,0,0,0,0,32,0,Nespereira
"119030835",2009,0,0,0,0,0,17,0,Pencelo
"119030836",2009,0,0,0,0,0,16,0,Pinheiro
"119030837",2009,0,0,2,1,0,13,0,Polvoreira
"119030838",2009,0,1,1,0,0,19,0,Ponte
"119030840",2009,0,0,1,0,1,26,0,Ronfe
"119030842",2009,0,0,0,0,0,7,0,Prazins (Santa Eufémia)
"119030850",2009,0,0,0,0,0,3,0,Selho (São Cristóvão)
"119030854",2009,0,0,0,0,0,12,0,Selho (São Jorge)
"119030857",2009,0,0,1,0,0,17,0,Candoso (São Martinho)
"119030858",2009,2,0,0,11,0,35,0,Sande (São Martinho)
"119030865",2009,1,0,1,14,1,67,0,São Torcato
"119030866",2009,0,0,0,5,0,28,0,Serzedelo
"119030868",2009,0,0,1,2,4,18,0,Silvares
"119030871",2009,0,0,0,0,0,14,0,Urgezes
"119030875",2009,2,0,0,0,1,13,0,União das freguesias de Abação e Gémeos
"119030876",2009,1,0,1,1,1,19,0,"União das freguesias de Airão Santa Maria, Airão São João e Vermil"
"119030877",2009,1,2,0,0,0,13,0,União das freguesias de Arosa e Castelões
"119030878",2009,0,0,1,0,1,31,0,União das freguesias de Atães e Rendufe
"119030879",2009,0,0,0,0,0,7,0,União das freguesias de Briteiros Santo Estêvão e Donim
"119030880",2009,0,1,2,31,4,49,0,União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia
"119030881",2009,0,0,0,0,2,8,0,União das freguesias de Candoso São Tiago e Mascotelos
"119030882",2009,0,0,0,5,0,28,0,União das freguesias de Conde e Gandarela
"119030883",2009,2,0,0,0,0,32,0,"União das freguesias de Leitões, Oleiros e Figueiredo"
"119030884",2009,0,0,0,0,0,9,0,"União das freguesias de Oliveira, São Paio e São Sebastião"
"119030885",2009,0,0,0,0,0,26,0,União das freguesias de Prazins Santo Tirso e Corvite
"119030886",2009,0,0,3,2,2,19,0,União das freguesias de Sande São Lourenço e Balazar
"119030887",2009,0,0,2,2,4,30,1,União das freguesias de Sande Vila Nova e Sande São Clemente
"119030888",2009,0,0,0,1,0,22,0,União das freguesias de Selho São Lourenço e Gominhães
"119030889",2009,0,0,0,1,3,14,0,União das freguesias de Serzedo e Calvos
"119030890",2009,0,0,1,0,2,35,0,"União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar"
"119030891",2009,0,0,0,0,0,3,0,União das freguesias de Tabuadelo e São Faustino
"119030906",2009,1,1,0,0,0,3,0,Covelas
"119030908",2009,0,1,1,0,0,16,0,Ferreiros
"119030912",2009,0,0,0,0,0,0,0,Galegos
"119030913",2009,0,0,0,0,0,3,0,Garfe
"119030914",2009,2,0,0,79,0,38,0,Geraz do Minho
"119030915",2009,0,0,0,0,1,17,0,Lanhoso
"119030917",2009,0,1,0,0,0,7,0,Monsul
"119030919",2009,0,0,0,3,0,12,1,Póvoa de Lanhoso (Nossa Senhora do Amparo)
"119030921",2009,1,0,0,0,0,11,1,Rendufinho
"119030922",2009,0,0,0,0,0,13,0,Santo Emilião
"119030923",2009,1,0,1,2,1,9,0,São João de Rei
"119030924",2009,0,0,2,0,0,7,0,Serzedelo
"119030925",2009,0,0,0,0,0,13,0,Sobradelo da Goma
"119030926",2009,0,0,0,0,0,12,0,Taíde
"119030927",2009,0,0,0,0,0,11,0,Travassos
"119030929",2009,0,0,0,2,0,3,0,Vilela
"119030930",2009,0,0,4,25,4,62,0,União das freguesias de Águas Santas e Moure
"119030931",2009,0,0,0,0,0,15,0,União das freguesias de Calvos e Frades
"119030932",2009,1,0,1,0,4,11,0,União das freguesias de Campos e Louredo
"119030933",2009,0,1,0,0,0,8,0,União das freguesias de Esperança e Brunhais
"119030934",2009,0,0,0,0,0,34,0,União das freguesias de Fonte Arcada e Oliveira
"119030935",2009,1,1,0,0,1,14,0,"União das freguesias de Verim, Friande e Ajude"
"119031105",2009,0,0,0,0,0,8,0,Cantelães
"119031107",2009,0,0,0,0,0,8,0,Eira Vedra
"119031108",2009,0,2,0,0,0,19,0,Guilhofrei
"119031109",2009,4,0,0,0,1,6,0,Louredo
"119031110",2009,0,0,1,0,0,14,0,Mosteiro
"119031111",2009,1,0,0,0,0,3,0,Parada do Bouro
"119031112",2009,0,0,0,0,0,10,0,Pinheiro
"119031113",2009,0,4,0,0,2,29,0,Rossas
"119031115",2009,0,0,0,0,0,5,0,Salamonde
"119031118",2009,0,0,0,0,0,9,0,Tabuaças
"119031120",2009,1,0,0,0,0,7,0,Vieira do Minho
"119031122",2009,0,0,0,0,2,3,0,União das freguesias de Anissó e Soutelo
"119031123",2009,0,10,0,0,0,19,0,União das freguesias de Anjos e Vilar do Chão
"119031124",2009,2,0,0,0,0,4,0,União das freguesias de Caniçada e Soengas
"119031125",2009,0,0,1,0,2,11,0,União das freguesias de Ruivães e Campos
"119031126",2009,0,0,0,0,0,8,0,União das freguesias de Ventosa e Cova
"119031204",2009,0,0,1,1,1,48,0,Bairro
"119031206",2009,0,0,0,0,1,5,0,Brufe
"119031210",2009,0,0,0,0,0,3,0,Castelões
"119031212",2009,2,0,2,9,0,15,0,Cruz
"119031213",2009,0,0,0,2,0,3,0,Delães
"119031215",2009,0,0,0,0,0,20,0,Fradelos
"119031216",2009,1,0,0,2,0,6,0,Gavião
"119031219",2009,0,0,2,0,1,21,0,Joane
"119031221",2009,0,0,0,0,0,27,0,Landim
"119031223",2009,0,0,0,0,0,48,0,Louro
"119031224",2009,0,0,0,0,0,14,0,Lousado
"119031225",2009,0,0,0,0,0,32,0,Mogege
"119031227",2009,0,0,0,0,0,9,0,Nine
"119031230",2009,0,0,0,0,0,3,0,Pedome
"119031232",2009,0,0,0,0,0,1,0,Pousada de Saramagos
"119031233",2009,0,0,0,0,0,103,0,Requião
"119031234",2009,0,0,0,1,0,1,0,Riba de Ave
"119031235",2009,0,0,0,0,0,2,0,Ribeirão
"119031239",2009,0,0,0,0,0,7,0,Oliveira (Santa Maria)
"119031241",2009,0,0,0,0,1,12,0,Vale (São Martinho)
"119031242",2009,0,0,0,0,0,0,0,Oliveira (São Mateus)
"119031247",2009,0,0,0,0,0,14,0,Vermoim
"119031249",2009,0,0,0,0,0,16,0,Vilarinho das Cambas
"119031250",2009,0,0,1,0,0,12,0,União das freguesias de Antas e Abade de Vermoim
"119031251",2009,1,0,0,0,0,13,0,União das freguesias de Arnoso (Santa Maria e Santa Eulália) e Sezures
"119031252",2009,0,0,1,0,0,32,0,União das freguesias de Avidos e Lagoa
"119031253",2009,1,0,4,1,0,21,0,União das freguesias de Carreira e Bente
"119031254",2009,0,0,0,0,0,22,0,União das freguesias de Esmeriz e Cabeçudos
"119031255",2009,0,0,2,2,0,64,0,"União das freguesias de Gondifelos, Cavalões e Outiz"
"119031256",2009,1,0,2,2,0,58,0,"União das freguesias de Lemenhe, Mouquim e Jesufrei"
"119031257",2009,0,0,1,0,0,4,0,União das freguesias de Ruivães e Novais
"119031258",2009,0,0,2,0,1,21,0,União das freguesias de Seide
"119031259",2009,1,0,0,0,1,23,0,"União das freguesias de Vale (São Cosme), Telhado e Portela"
"119031260",2009,0,0,0,1,0,13,0,União das freguesias de Vila Nova de Famalicão e Calendário
"119031401",2009,0,0,0,0,2,16,0,Santa Eulália
"119031404",2009,0,0,0,0,0,9,0,Infias
"119031406",2009,1,0,1,0,1,28,0,Vizela (Santo Adrião)
"119031408",2009,0,0,1,0,0,15,0,União das freguesias de Caldas de Vizela (São Miguel e São João)
"119031409",2009,3,0,5,8,2,40,0,União das freguesias de Tagilde e Vizela (São Paio)
"119170501",2009,0,5,0,0,0,207,0,Atei
"119170502",2009,0,3,0,0,1,26,0,Bilhó
"119170505",2009,0,1,0,0,2,120,0,Mondim de Basto
"119170508",2009,0,3,0,0,1,42,0,Vilar de Ferreiros
"119170509",2009,0,10,0,0,0,17,0,União das freguesias de Campanhó e Paradança
"119170510",2009,0,2,0,0,4,29,0,União das freguesias de Ermelo e Pardelhas
"11A010402",2009,1,6,1,0,4,19,0,Alvarenga
"11A010407",2009,0,1,0,0,2,3,0,Chave
"11A010409",2009,0,1,0,0,1,4,0,Escariz
"11A010411",2009,0,2,0,0,1,2,0,Fermedo
"11A010413",2009,0,1,0,0,1,10,0,Mansores
"11A010414",2009,0,1,0,1,0,10,0,Moldes
"11A010415",2009,0,5,9,0,6,10,0,Rossas
"11A010416",2009,0,3,2,0,1,19,2,Santa Eulália
"11A010417",2009,0,2,1,0,1,7,0,São Miguel do Mato
"11A010418",2009,0,0,0,0,0,4,0,Tropeço
"11A010419",2009,0,0,7,0,1,9,0,Urrô
"11A010420",2009,0,0,0,0,1,1,0,Várzea
"11A010421",2009,0,5,1,0,2,25,0,União das freguesias de Arouca e Burgo
"11A010422",2009,0,0,0,0,1,0,0,União das freguesias de Cabreiros e Albergaria da Serra
"11A010423",2009,0,12,0,2,0,14,0,União das freguesias de Canelas e Espiunca
"11A010424",2009,0,10,0,0,0,1,0,União das freguesias de Covelo de Paivó e Janarde
"11A010702",2009,0,2,0,0,0,3,0,Espinho
"11A010704",2009,0,0,0,0,0,0,0,Paramos
"11A010705",2009,0,0,0,0,0,0,0,Silvalde
"11A010706",2009,0,0,0,0,0,0,0,União das freguesias de Anta e Guetim
"11A010901",2009,0,0,0,0,0,0,0,Argoncilhe
"11A010902",2009,0,0,0,0,0,1,0,Arrifana
"11A010904",2009,0,0,0,2,0,0,0,Escapães
"11A010907",2009,0,0,0,0,0,0,0,Fiães
"11A010908",2009,0,0,0,0,0,0,0,Fornos
"11A010913",2009,0,0,0,0,0,0,0,Lourosa
"11A010914",2009,0,0,0,1,0,1,0,Milheirós de Poiares
"11A010916",2009,0,0,0,0,0,0,0,Mozelos
"11A010917",2009,2,0,0,0,0,0,0,Nogueira da Regedoura
"11A010918",2009,0,0,0,0,0,0,0,São Paio de Oleiros
"11A010919",2009,0,0,0,1,0,0,0,Paços de Brandão
"11A010921",2009,0,0,0,0,0,0,0,Rio Meão
"11A010922",2009,0,0,0,1,1,2,0,Romariz
"11A010924",2009,0,0,0,1,0,0,0,Sanguedo
"11A010925",2009,0,0,0,0,0,0,0,Santa Maria de Lamas
"11A010926",2009,0,0,0,5,0,0,0,São João de Ver
"11A010932",2009,0,0,0,1,0,0,0,União das freguesias de Caldas de São Jorge e Pigeiros
"11A010933",2009,0,0,0,2,1,6,0,"União das freguesias de Canedo, Vale e Vila Maior"
"11A010934",2009,0,0,0,9,1,2,0,"União das freguesias de Lobão, Gião, Louredo e Guisande"
"11A010935",2009,0,0,0,0,0,1,2,"União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo"
"11A010936",2009,0,0,0,0,0,0,0,União das freguesias de São Miguel do Souto e Mosteirô
"11A011301",2009,0,0,0,1,0,4,0,Carregosa
"11A011302",2009,0,0,0,0,0,0,0,Cesar
"11A011303",2009,0,0,1,0,0,1,0,Fajões
"11A011304",2009,0,0,0,0,0,0,0,Loureiro
"11A011305",2009,0,0,0,0,0,0,0,Macieira de Sarnes
"11A011310",2009,0,0,0,1,0,19,0,Ossela
"11A011315",2009,0,0,1,0,0,0,0,São Martinho da Gândara
"11A011318",2009,0,0,0,0,0,1,0,São Roque
"11A011319",2009,0,0,5,0,0,1,0,Vila de Cucujães
"11A011320",2009,1,0,1,0,0,2,0,União das freguesias de Nogueira do Cravo e Pindelo
"11A011321",2009,0,0,2,2,0,3,1,"União das freguesias de Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail"
"11A011322",2009,0,0,0,0,0,2,0,"União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz"
"11A011601",2009,0,0,0,0,0,0,0,São João da Madeira
"11A011901",2009,0,0,1,0,1,43,0,Arões
"11A011902",2009,0,0,1,2,0,28,0,São Pedro de Castelões
"11A011903",2009,0,0,0,0,0,17,0,Cepelos
"11A011905",2009,0,0,0,1,1,2,0,Junqueira
"11A011906",2009,0,0,0,4,0,40,0,Macieira de Cambra
"11A011907",2009,0,0,0,3,0,16,0,Roge
"11A011910",2009,0,0,0,0,1,8,0,"União das freguesias de Vila Chã, Codal e Vila Cova de Perrinho"
"11A130405",2009,0,1,2,0,2,3,0,Lomba
"11A130408",2009,0,0,0,3,0,20,0,Rio Tinto
"11A130412",2009,0,0,0,0,0,6,0,Baguim do Monte (Rio Tinto)
"11A130413",2009,1,6,0,0,10,29,5,União das freguesias de Fânzeres e São Pedro da Cova
"11A130414",2009,1,1,1,3,5,22,0,União das freguesias de Foz do Sousa e Covelo
"11A130415",2009,2,0,2,8,2,55,0,"União das freguesias de Gondomar (São Cosme), Valbom e Jovim"
"11A130416",2009,0,0,1,0,0,14,0,União das freguesias de Melres e Medas
"11A130601",2009,0,0,0,9,0,6,0,Águas Santas
"11A130603",2009,0,0,0,9,0,10,0,Folgosa
"11A130608",2009,1,0,1,0,0,1,0,Milheirós
"11A130609",2009,0,0,0,2,0,1,0,Moreira
"11A130613",2009,0,0,1,22,0,14,0,São Pedro Fins
"11A130616",2009,0,0,0,0,0,0,0,Vila Nova da Telha
"11A130617",2009,0,0,0,0,0,2,0,Pedrouços
"11A130618",2009,1,0,1,27,0,6,1,Castêlo da Maia
"11A130619",2009,0,0,1,0,1,11,0,Cidade da Maia
"11A130620",2009,0,0,0,0,0,2,0,Nogueira e Silva Escura
"11A130811",2009,1,0,1,5,0,1,0,"União das freguesias de Custóias, Leça do Balio e Guifões"
"11A130812",2009,0,0,0,0,0,0,0,União das freguesias de Matosinhos e Leça da Palmeira
"11A130813",2009,2,0,3,0,0,1,0,"União das freguesias de Perafita, Lavra e Santa Cruz do Bispo"
"11A130814",2009,0,1,0,0,0,3,0,União das freguesias de São Mamede de Infesta e Senhora da Hora
"11A131001",2009,0,0,1,0,0,12,0,Aguiar de Sousa
"11A131002",2009,0,0,0,0,0,7,0,Astromil
"11A131003",2009,0,0,1,3,1,37,0,Baltar
"11A131004",2009,0,0,1,0,0,30,0,Beire
"11A131008",2009,0,0,0,0,0,21,0,Cete
"11A131009",2009,0,0,0,0,0,37,0,Cristelo
"11A131010",2009,0,0,0,0,0,11,0,Duas Igrejas
"11A131011",2009,0,0,1,0,1,20,0,Gandra
"11A131013",2009,0,0,0,0,0,11,0,Lordelo
"11A131014",2009,0,0,0,0,0,22,0,Louredo
"11A131017",2009,0,0,0,0,0,24,0,Parada de Todeia
"11A131018",2009,0,0,0,1,0,57,0,Rebordosa
"11A131019",2009,1,0,1,0,1,32,0,Recarei
"11A131020",2009,0,0,0,0,1,32,0,Sobreira
"11A131021",2009,0,0,0,0,0,8,0,Sobrosa
"11A131022",2009,0,0,0,0,0,13,0,Vandoma
"11A131024",2009,0,0,0,0,0,18,0,Vilela
"11A131025",2009,1,1,4,6,1,150,0,Paredes
"11A131202",2009,0,2,1,0,0,0,0,Bonfim
"11A131203",2009,0,0,0,0,0,0,1,Campanhã
"11A131210",2009,0,0,0,0,0,0,0,Paranhos
"11A131211",2009,0,0,0,0,0,0,0,Ramalde
"11A131216",2009,0,0,0,0,0,0,0,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
"11A131217",2009,0,0,0,0,0,0,0,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
"11A131218",2009,0,0,0,0,0,1,0,União das freguesias de Lordelo do Ouro e Massarelos
"11A131305",2009,0,0,0,0,0,21,0,Balazar
"11A131307",2009,0,0,0,0,0,1,0,Estela
"11A131308",2009,0,0,0,7,0,1,0,Laundos
"11A131311",2009,0,0,0,0,0,11,0,Rates
"11A131313",2009,0,0,0,0,0,0,0,"União das freguesias de Aver-o-Mar, Amorim e Terroso"
"11A131314",2009,0,0,0,0,0,1,0,União das freguesias de Aguçadoura e Navais
"11A131315",2009,0,0,1,0,0,4,0,"União das freguesias da Póvoa de Varzim, Beiriz e Argivai"
"11A131401",2009,0,0,0,0,0,4,0,Agrela
"11A131402",2009,0,0,0,0,0,8,0,Água Longa
"11A131405",2009,2,0,2,0,1,38,0,Aves
"11A131413",2009,3,0,2,0,3,18,0,Monte Córdova
"11A131416",2009,0,0,0,0,0,10,0,Rebordões
"11A131418",2009,0,0,0,0,0,8,0,Reguenga
"11A131419",2009,1,0,1,0,0,22,0,Roriz
"11A131430",2009,1,1,1,0,1,26,0,Negrelos (São Tomé)
"11A131432",2009,0,0,1,0,0,7,0,Vilarinho
"11A131433",2009,1,0,10,1,9,55,0,"União das freguesias de Areias, Sequeiró, Lama e Palmeira"
"11A131434",2009,1,0,1,3,1,68,0,"União das freguesias de Campo (São Martinho), São Salvador do Campo e Negrelos (São Mamede)"
"11A131435",2009,5,0,2,0,1,36,0,União das freguesias de Carreira e Refojos de Riba de Ave
"11A131436",2009,1,0,1,0,6,30,0,União das freguesias de Lamelas e Guimarei
"11A131437",2009,2,0,6,6,0,68,0,"União das freguesias de Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães"
"11A131501",2009,0,0,0,4,1,18,0,Alfena
"11A131503",2009,1,2,1,9,0,9,0,Ermesinde
"11A131505",2009,0,0,0,1,0,18,0,Valongo
"11A131506",2009,1,0,2,7,0,59,0,União das freguesias de Campo e Sobrado
"11A131602",2009,0,0,0,0,0,1,0,Árvore
