"NutsID","year","Cereals","Dried pulses","Temporary grasses and grazings","Fodder plants","Potatoes","Sugarbeets","Industrial crops","Fresh vegetables","Flowers and ornamental plants","Other temporary crops"
"112030291",1989,79,15,41,344,16,0,0,1,0,32
"112030292",1999,66,27,41,340,22,0,4,11,4,13
"112030293",1989,112,46,34,453,40,0,0,6,1,2
"112030294",1989,86,20,30,252,13,0,0,1,0,46
"112030295",1989,77,46,7,498,24,0,0,1,10,3
"112030296",1989,208,56,146,1647,61,0,3,7,1,36
"112030297",1999,97,53,37,261,27,0,0,2,2,29
"112030298",1989,49,32,12,100,9,0,0,1,0,21
"112030299",1989,83,11,41,244,49,0,0,8,0,10
"1120302FA",1989,94,34,58,694,39,0,0,16,2,6
"1120302FB",1989,66,26,58,716,60,0,0,14,0,28
"1120302FC",1999,68,52,18,251,9,0,0,0,0,23
"1120302FD",1989,81,31,29,369,28,0,3,2,0,20
"1120302FE",1989,82,37,69,432,35,0,0,1,1,37
"1120302FF",1989,64,38,25,129,5,0,0,0,0,33
"1120302FG",1989,107,40,86,1065,69,0,2,4,1,43
"1120302FH",1999,195,105,18,620,42,0,0,4,4,36
"1120303",1999,2033,57,76,4278,162,0,1,119,9,429
"112030301",1989,176,85,9,323,22,0,0,7,1,4
"112030312",1989,50,5,8,172,10,0,0,0,1,9
"112030313",1989,92,23,2,126,8,0,0,4,2,19
"112030315",1999,40,13,1,109,5,0,0,1,0,12
"112030319",1989,45,1,0,85,17,0,0,0,0,3
"112030322",1989,34,8,5,42,7,0,0,2,0,6
"112030325",1989,111,42,4,247,9,0,0,19,0,15
"112030330",1989,68,30,1,86,5,0,0,9,1,1
"112030331",1999,136,40,2,179,22,0,0,12,0,53
"112030334",1989,96,46,24,339,9,0,0,1,0,14
"112030336",1989,73,39,10,179,9,0,0,2,1,18
"112030338",1989,30,9,5,93,8,0,0,2,0,12
"112030349",1989,16,10,1,36,3,0,0,0,0,1
"112030351",1999,15,10,1,45,5,0,0,1,0,0
"112030354",1989,61,28,21,240,16,0,0,3,0,66
"112030355",1989,85,48,8,175,12,0,0,1,0,5
"112030356",1989,46,25,4,139,15,0,0,2,0,8
"112030357",1989,44,26,4,59,8,0,0,2,0,34
"112030363",1999,86,31,13,315,9,0,0,2,2,33
"112030364",1989,18,5,5,41,6,0,0,9,1,2
"112030365",1989,0,0,1,1,0,0,0,0,3,0
"112030366",1989,103,52,14,146,23,0,0,3,1,74
"112030367",1989,99,41,12,170,27,0,1,2,0,49
"112030368",1999,149,82,5,288,18,0,0,6,1,2
"112030369",1989,117,29,33,318,18,0,0,6,0,40
"112030370",1989,126,51,8,142,31,0,1,2,0,71
"112030371",1989,79,36,3,98,12,0,0,16,0,23
"112030372",1989,48,27,8,102,11,0,0,1,0,51
"112030373",1999,73,17,13,92,15,0,2,6,0,28
"112030374",1989,126,57,8,242,14,0,3,20,0,23
"112030375",1989,91,40,3,197,7,0,1,19,1,21
"112030376",1989,64,31,17,121,15,0,0,2,1,17
"112030377",1989,111,31,12,149,25,0,1,3,0,37
"112030378",1999,64,18,6,88,22,0,0,2,2,9
"112030379",1989,203,73,0,302,19,0,0,48,0,69
"112030380",1989,79,49,4,119,8,0,0,2,4,1
"112030381",1989,66,9,13,100,4,0,0,1,0,14
"1120306",1999,484,27,76,3046,208,0,0,453,19,174
"112030601",1999,51,30,5,174,14,0,0,15,1,14
"112030608",1989,140,17,35,263,68,0,0,12,8,13
"112030610",1989,146,10,74,306,46,0,0,5,0,2
"112030615",1989,67,44,60,183,17,0,0,2,1,28
"112030616",1989,135,27,31,271,115,0,0,301,14,32
"112030617",1999,91,9,25,163,66,0,0,100,0,9
"112030618",1989,228,49,96,790,252,0,0,134,0,46
"112030619",1989,173,27,57,907,96,0,0,54,3,77
"112030620",1989,110,14,76,277,57,0,0,5,1,30
"1120310",1999,473,148,487,702,44,0,4,10,0,78
"112031001",1999,81,20,34,38,7,0,0,1,0,8
"112031003",1989,20,13,22,23,4,0,0,1,0,0
"112031004",1989,69,9,54,19,8,0,0,2,0,2
"112031008",1989,53,7,34,34,3,0,0,2,0,3
"112031009",1989,58,21,24,69,9,0,0,2,0,9
"112031010",1999,42,17,14,59,7,0,0,0,0,0
"112031012",1989,36,19,14,21,4,0,0,1,0,4
"112031013",1989,68,45,68,97,5,0,2,1,0,5
"112031014",1989,64,26,24,85,12,0,0,0,0,10
"112031015",1989,65,42,39,54,3,0,0,1,0,0
"112031017",1999,67,43,62,106,6,0,0,1,0,3
"112031018",1989,112,59,119,153,10,0,2,1,0,17
"112031019",1989,155,42,53,105,6,0,0,0,0,9
"112031020",1989,81,27,99,128,11,0,0,1,0,7
"1120313",1999,2108,178,754,3283,141,0,8,42,23,344
"112031304",1999,67,43,8,169,8,0,0,0,1,25
"112031308",1989,169,24,3,220,10,0,0,3,17,12
"112031309",1989,194,57,18,295,17,0,0,1,0,48
"112031311",1989,68,28,1,112,8,0,3,1,0,20
"112031313",1989,81,37,11,105,3,0,0,0,0,16
"112031316",1999,121,69,18,265,13,0,0,1,0,39
"112031317",1989,33,12,4,65,4,0,0,1,1,15
"112031323",1989,126,65,23,243,14,0,0,3,1,34
"112031324",1989,32,16,5,65,3,0,0,0,1,21
"112031325",1989,60,23,3,69,5,0,0,2,0,20
"112031328",1999,114,63,44,222,15,0,0,2,0,25
"112031330",1989,66,34,3,111,7,0,0,2,0,33
"112031331",1989,66,38,19,137,16,0,0,0,0,15
"112031335",1989,67,30,34,121,10,0,7,2,0,9
"112031337",1989,47,29,7,91,5,0,1,1,1,5
"112031340",1999,27,8,5,88,3,0,0,1,0,13
"112031342",1989,186,47,17,255,25,0,0,14,0,18
"112031350",1989,94,55,19,155,9,0,0,2,0,17
"112031352",1989,132,40,9,221,16,0,0,9,0,22
"112031354",1989,83,33,12,109,9,0,0,2,0,14
"112031355",1999,100,57,94,127,5,0,1,1,0,19
"112031359",1989,191,91,289,230,8,0,0,1,0,31
"112031360",1989,670,357,154,930,37,0,3,5,0,154
"112031361",1989,129,82,9,175,7,0,0,0,0,38
"112031362",1989,89,48,11,271,9,0,0,1,1,39
"112031363",1999,105,53,22,149,7,0,0,1,1,32
"112031364",1989,106,47,28,228,9,0,0,1,1,17
"112031365",1989,103,58,34,138,7,0,0,1,0,19
"112031366",1989,189,90,12,216,21,0,12,4,1,31
"112031367",1989,181,96,29,229,11,0,0,2,0,31
"112031368",1999,90,54,29,96,6,0,0,1,0,22
"112031369",1989,251,101,115,327,26,0,0,1,0,38
"112031370",1989,196,76,16,303,17,0,0,4,0,54
"119",1999,8813,964,2281,22277,1150,0,35,387,63,948
"1190304",1999,983,100,430,1617,172,0,2,2,0,56
"119030401",1999,95,45,105,126,23,0,2,0,0,10
"119030404",1989,100,66,21,194,9,0,0,0,0,8
"119030405",1989,112,52,144,166,27,0,0,0,0,27
"119030406",1989,128,67,112,160,25,0,0,0,0,18
"119030407",1989,277,151,63,711,40,0,0,1,0,76
"119030408",1999,107,69,7,255,7,0,0,0,0,10
"119030413",1989,104,65,16,157,14,0,2,0,0,26
"119030415",1989,288,108,243,531,60,0,0,1,0,94
"119030418",1989,225,123,61,405,47,0,0,4,0,41
"119030419",1989,99,48,11,301,50,0,0,1,0,18
"119030420",1999,152,60,343,275,16,0,0,0,0,44
"119030421",1989,451,247,115,727,114,0,0,1,0,60
"1190307",1999,1717,421,1473,2484,270,0,23,32,11,412
"119030705",1989,57,32,33,100,21,0,0,1,0,15
"119030708",1989,109,63,59,169,22,0,2,1,0,20
"119030709",1999,101,59,35,159,26,0,2,2,1,14
"119030712",1989,59,34,23,103,12,0,0,0,0,13
"119030714",1989,90,55,24,102,9,0,0,1,0,23
"119030716",1989,24,14,15,70,13,0,0,0,0,4
"119030719",1989,92,55,32,134,12,0,2,0,0,22
"119030722",1999,78,43,43,117,12,0,0,1,11,11
"119030723",1989,99,56,27,193,10,0,0,2,0,17
"119030724",1989,105,58,53,161,12,0,1,1,1,26
"119030725",1989,47,25,85,72,8,0,2,1,0,10
"119030726",1989,54,29,17,96,13,0,0,0,0,15
"119030728",1999,258,140,85,448,33,0,0,2,1,48
"119030729",1989,48,25,11,94,14,0,0,0,0,5
"119030730",1989,109,55,14,151,22,0,0,1,0,38
"119030733",1989,161,93,79,243,22,0,12,1,0,30
"119030736",1989,75,40,17,102,9,0,4,0,0,11
"119030737",1999,212,112,339,317,28,0,0,4,0,36
"119030738",1989,171,98,77,325,28,0,0,6,0,34
"119030739",1989,82,43,24,165,25,0,0,1,2,16
"119030740",1989,119,57,57,210,21,0,0,3,0,18
"119030741",1989,120,66,27,172,25,0,0,6,0,82
"119030742",1999,192,112,80,307,24,0,0,2,0,26
"119030743",1989,207,113,308,315,30,0,3,5,0,53
"119030744",1989,263,132,190,409,39,0,0,5,0,37
"1190308",1999,2209,98,85,4863,271,0,2,256,33,75
"119030801",1989,34,18,7,56,9,0,0,2,0,9
"119030804",1999,64,22,2,53,14,0,0,15,1,30
"119030806",1989,35,21,7,103,3,0,0,1,0,12
"119030807",1989,107,53,1,141,13,0,0,2,0,32
"119030808",1989,60,18,3,125,13,0,0,4,0,8
"119030812",1989,58,13,4,58,16,0,0,10,0,41
"119030813",1999,53,0,3,102,10,0,0,18,5,18
"119030815",1989,107,40,1,93,23,0,0,31,2,62
"119030820",1989,91,53,20,152,26,0,2,2,0,15
"119030821",1989,34,14,0,84,1,0,0,5,0,4
"119030823",1989,31,15,3,126,11,0,0,7,0,3
"119030824",1999,120,48,3,141,28,0,0,2,0,82
"119030827",1989,116,47,9,256,8,0,0,2,0,63
"119030828",1989,52,30,2,76,7,0,0,4,0,9
"119030830",1989,63,24,15,111,22,0,0,1,0,43
"119030831",1989,26,14,0,105,7,0,0,4,0,22
"119030832",1999,32,14,0,53,16,0,0,4,15,2
"119030835",1989,59,21,1,43,15,0,0,14,0,32
"119030836",1989,36,19,0,85,17,0,0,16,3,9
"119030837",1989,46,26,0,111,37,0,0,7,0,0
"119030838",1989,146,50,11,216,22,0,0,11,6,18
"119030840",1999,68,21,12,146,8,0,0,9,0,13
"119030842",1989,46,16,2,39,9,0,0,2,0,12
"119030850",1989,65,12,7,60,8,0,0,2,0,12
"119030854",1989,49,13,20,129,7,0,0,9,0,14
"119030857",1989,49,10,9,117,9,0,0,14,0,12
"119030858",1999,48,23,3,69,5,0,0,3,0,26
"119030865",1989,273,105,16,436,22,0,0,3,0,37
"119030866",1989,53,25,2,100,5,0,0,29,0,11
"119030868",1989,80,33,1,73,22,0,0,20,0,33
"119030871",1989,70,22,2,99,20,0,0,20,2,5
"119030875",1999,126,65,12,213,49,0,0,6,0,25
"119030876",1989,111,44,26,156,6,0,0,8,1,31
"119030877",1989,68,40,2,88,11,0,0,5,0,9
"119030878",1989,186,78,16,327,48,0,0,7,0,150
"119030879",1989,70,34,10,82,4,0,0,4,0,28
"119030880",1999,103,41,9,190,7,0,6,4,0,45
"119030881",1989,45,18,2,114,21,0,0,20,7,1
"119030882",1989,56,28,1,91,16,0,0,3,0,9
"119030883",1989,117,32,36,299,7,0,0,1,0,27
"119030884",1989,5,0,0,4,1,0,0,2,0,2
"119030885",1999,51,13,0,121,13,0,3,4,0,0
"119030886",1989,97,47,24,304,8,0,0,5,0,36
"119030887",1989,140,73,2,155,17,0,0,5,1,42
"119030888",1989,119,56,4,110,21,0,0,6,1,70
"119030889",1989,91,39,6,93,21,0,0,4,0,28
"119030890",1999,278,64,28,363,56,0,0,11,0,24
"119030891",1989,66,33,5,155,45,0,0,27,12,27
"1190309",1999,1102,78,175,2017,68,0,8,11,12,158
"119030906",1989,107,59,12,154,3,0,0,1,0,16
"119030908",1989,87,47,9,168,2,0,0,1,0,8
"119030912",1999,33,12,5,37,7,0,0,0,0,1
"119030913",1989,164,78,17,272,51,0,0,1,0,1
"119030914",1989,109,59,6,175,1,0,1,1,0,12
"119030915",1989,90,55,38,130,1,0,3,0,0,11
"119030917",1989,136,56,14,181,12,0,0,0,0,14
