"NutsID","year","Citrus plantations","Olive plantations","Fresh fruit plantations (excluding citrus plantations)","Fruit plantations (subtropical climate zones)","Nuts plantations","Vineyards","Other permanent crops"
"11A011907",1999,1,0,2,2,0,39,0
"11A011910",1999,1,0,1,0,0,19,0
"11A130405",1999,0,0,0,0,0,4,0
"11A130408",1999,0,0,2,5,0,30,0
"11A130412",1999,0,0,1,0,0,10,0
"11A130413",1999,0,0,1,0,0,47,0
"11A130414",1999,3,1,6,4,2,63,0
"11A130415",1999,2,0,8,8,1,92,0
"11A130416",1999,5,0,5,0,4,39,0
"11A130601",1999,1,0,1,5,0,13,0
"11A130603",1999,1,0,1,4,0,16,0
"11A130608",1999,0,0,1,0,0,3,0
"11A130609",1999,0,0,1,2,0,4,0
"11A130613",1999,0,0,2,13,0,26,0
"11A130616",1999,0,0,1,0,0,1,0
"11A130617",1999,0,0,0,0,0,1,0
"11A130618",1999,1,0,3,14,1,12,1
"11A130619",1999,0,0,2,0,0,10,0
"11A130620",1999,0,0,0,0,0,7,0
"11A130811",1999,0,0,1,0,0,8,0
"11A130812",1999,0,0,0,0,0,0,0
"11A130813",1999,2,0,5,0,0,7,0
"11A130814",1999,0,0,1,7,0,1,0
"11A131001",1999,1,0,0,0,0,18,0
"11A131002",1999,0,0,0,0,0,16,0
"11A131003",1999,1,0,3,1,0,64,0
"11A131004",1999,0,0,3,0,0,28,0
"11A131008",1999,0,0,0,0,0,14,0
"11A131009",1999,0,0,1,1,0,23,0
"11A131010",1999,0,0,0,0,0,29,0
"11A131011",1999,0,0,2,0,0,28,0
"11A131013",1999,0,0,0,0,0,10,0
"11A131014",1999,0,0,0,0,0,28,0
"11A131017",1999,1,0,0,0,0,26,4
"11A131018",1999,1,0,2,3,0,43,0
"11A131019",1999,1,0,1,1,0,16,0
"11A131020",1999,0,0,2,0,0,36,6
"11A131021",1999,0,0,1,0,0,11,0
"11A131022",1999,0,0,0,0,0,26,0
"11A131024",1999,0,0,0,0,0,27,0
"11A131025",1999,2,1,9,7,2,200,2
"11A131202",1999,0,0,0,0,0,0,0
"11A131203",1999,0,0,0,0,0,0,0
"11A131210",1999,0,0,0,0,0,0,0
"11A131211",1999,0,0,0,0,0,0,0
"11A131216",1999,0,0,0,0,0,0,0
"11A131217",1999,0,0,0,0,0,0,0
"11A131218",1999,0,0,0,0,0,0,0
"11A131305",1999,0,0,0,0,0,31,0
"11A131307",1999,0,0,0,0,0,6,0
"11A131308",1999,0,0,1,8,0,4,0
"11A131311",1999,1,0,2,0,0,18,0
"11A131313",1999,0,0,1,0,0,9,0
"11A131314",1999,0,0,0,0,0,3,0
"11A131315",1999,1,0,0,0,0,2,0
"11A131401",1999,0,0,1,0,1,6,0
"11A131402",1999,0,0,0,0,1,21,0
"11A131405",1999,2,0,4,0,1,47,0
"11A131413",1999,3,0,2,0,3,23,0
"11A131416",1999,0,0,1,1,1,14,0
"11A131418",1999,0,0,0,0,0,21,0
"11A131419",1999,2,0,5,0,3,33,0
"11A131430",1999,0,0,2,0,10,24,0
"11A131432",1999,0,0,0,0,0,19,0
"11A131433",1999,3,0,11,0,2,52,0
"11A131434",1999,2,0,7,0,0,94,0
"11A131435",1999,5,0,3,0,1,45,0
"11A131436",1999,2,0,2,1,0,40,0
"11A131437",1999,1,0,12,4,3,94,0
"11A131501",1999,0,0,3,4,0,15,0
"11A131503",1999,0,0,2,10,0,11,0
"11A131505",1999,0,0,0,1,0,13,0
"11A131506",1999,0,0,3,4,0,90,0
"11A131602",1999,0,0,0,0,0,2,0
"11A131603",1999,0,0,0,0,0,1,0
"11A131604",1999,0,0,0,0,0,0,0
"11A131607",1999,0,0,0,5,0,3,0
"11A131610",1999,0,0,0,0,0,2,0
"11A131611",1999,8,0,0,6,0,1,0
"11A131612",1999,0,0,0,2,0,11,0
"11A131613",1999,0,0,0,0,0,2,0
"11A131614",1999,0,0,0,18,0,16,0
"11A131616",1999,0,0,0,0,0,1,0
"11A131617",1999,0,0,0,0,0,1,0
"11A131627",1999,0,0,0,1,0,2,0
"11A131628",1999,0,0,0,0,0,0,0
"11A131630",1999,0,0,0,0,0,4,0
"11A131631",1999,0,0,1,1,0,23,0
"11A131632",1999,0,0,1,0,0,5,0
"11A131633",1999,4,0,2,3,0,4,0
"11A131634",1999,0,0,0,0,0,2,0
"11A131635",1999,1,0,1,0,0,19,0
"11A131636",1999,0,0,3,0,0,3,0
"11A131637",1999,1,0,0,7,0,4,0
"11A131701",1999,0,0,0,5,0,0,0
"11A131702",1999,0,0,0,0,0,8,0
"11A131703",1999,1,0,0,0,0,1,0
"11A131704",1999,0,0,0,0,0,1,0
"11A131709",1999,0,0,1,2,0,0,0
"11A131712",1999,0,0,0,4,0,2,0
"11A131717",1999,1,0,1,0,0,0,0
"11A131723",1999,1,0,3,5,1,3,0
"11A131725",1999,3,1,5,5,2,0,0
"11A131726",1999,0,0,0,3,0,0,0
"11A131727",1999,2,0,5,8,0,0,0
"11A131728",1999,0,0,2,6,0,10,0
"11A131729",1999,2,0,3,4,1,18,0
"11A131730",1999,0,0,0,0,0,0,0
"11A131731",1999,1,0,4,5,0,1,3
"11A131806",1999,1,0,2,1,0,17,0
"11A131808",1999,0,0,1,0,1,6,0
"11A131809",1999,0,0,2,0,0,10,0
"11A131810",1999,1,0,3,4,1,50,0
"11A131811",1999,1,0,1,0,1,10,0
"11B170203",1999,0,0,0,0,23,4,0
"11B170208",1999,0,13,0,0,7,0,0
"11B170210",1999,0,0,0,0,60,0,0
"11B170213",1999,0,9,0,0,6,65,0
"11B170215",1999,0,0,1,0,8,28,0
"11B170217",1999,0,0,0,0,24,0,0
"11B170218",1999,0,0,2,0,18,51,0
"11B170219",1999,0,0,0,0,3,28,0
"11B170220",1999,0,1,0,0,8,21,0
"11B170221",1999,0,0,0,0,39,2,0
"11B170301",1999,0,0,20,0,82,144,0
"11B170302",1999,0,6,1,0,3,129,0
"11B170305",1999,0,5,2,0,6,59,0
"11B170309",1999,0,1,2,0,57,54,0
"11B170310",1999,0,7,3,0,1,80,0
"11B170312",1999,0,10,5,0,37,244,0
"11B170313",1999,0,28,1,0,2,99,0
"11B170314",1999,0,0,4,0,0,112,0
"11B170316",1999,0,0,1,0,0,42,0
"11B170317",1999,0,14,1,0,51,43,0
"11B170318",1999,0,8,3,0,40,34,0
"11B170320",1999,0,3,5,0,5,105,0
"11B170321",1999,0,2,5,0,1,72,0
"11B170322",1999,0,2,1,0,1,60,0
"11B170324",1999,0,1,2,0,4,107,0
"11B170327",1999,0,5,8,0,21,90,0
"11B170329",1999,0,30,3,0,117,48,0
"11B170330",1999,0,0,1,0,4,68,0
"11B170331",1999,0,5,1,0,0,114,0
"11B170333",1999,0,26,10,0,13,192,0
"11B170334",1999,0,2,0,0,97,66,0
"11B170340",1999,0,0,1,0,15,49,0
"11B170341",1999,0,3,4,0,5,58,0
"11B170343",1999,0,1,5,0,8,75,0
"11B170344",1999,0,12,2,0,0,28,0
"11B170345",1999,0,0,4,0,2,144,0
"11B170347",1999,0,13,1,0,5,56,0
"11B170348",1999,0,0,1,0,12,78,0
"11B170349",1999,0,3,2,0,4,79,0
"11B170350",1999,0,8,3,0,2,28,0
"11B170353",1999,0,5,2,0,54,59,0
"11B170354",1999,0,18,9,0,21,76,0
"11B170355",1999,0,22,7,0,71,138,0
"11B170356",1999,0,0,8,0,75,38,0
"11B170357",1999,0,63,6,0,139,165,2
"11B170358",1999,0,2,4,0,6,33,0
"11B170359",1999,0,0,1,0,8,80,0
"11B170360",1999,0,3,2,0,57,16,0
"11B170361",1999,0,138,36,0,32,302,0
"11B170601",1999,0,2,2,0,0,0,0
"11B170603",1999,0,0,0,0,32,2,0
"11B170604",1999,0,0,1,0,21,0,0
"11B170607",1999,0,0,0,0,2,0,0
"11B170609",1999,0,3,0,0,2,0,0
"11B170612",1999,0,0,0,0,26,0,0
"11B170616",1999,0,0,0,0,3,0,0
"11B170618",1999,0,0,0,0,2,0,0
"11B170619",1999,0,0,0,0,0,0,0
"11B170623",1999,0,0,0,0,0,0,0
"11B170625",1999,0,0,0,0,2,0,0
"11B170626",1999,0,0,0,0,37,0,0
"11B170627",1999,0,0,0,0,18,17,0
"11B170629",1999,0,0,0,0,5,0,0
"11B170631",1999,0,0,0,0,36,1,0
"11B170632",1999,0,0,0,0,0,0,0
"11B170635",1999,0,2,1,0,8,0,0
"11B170636",1999,0,0,0,0,2,0,0
"11B170637",1999,0,0,0,0,1,0,0
"11B170638",1999,0,0,0,0,1,0,1
"11B170639",1999,0,0,1,0,9,0,0
"11B170640",1999,0,0,0,0,0,0,0
"11B170641",1999,0,0,0,0,17,0,0
"11B170642",1999,0,0,0,0,4,0,0
"11B170643",1999,0,0,6,0,95,66,0
"11B170901",1999,0,0,0,0,0,0,0
"11B170902",1999,0,4,0,0,4,24,0
"11B170906",1999,0,7,1,0,8,29,0
"11B170908",1999,0,51,7,0,2,242,0
"11B170909",1999,0,34,0,3,2,126,0
"11B171201",1999,1,604,30,0,260,140,1
"11B171203",1999,0,291,43,0,394,229,0
"11B171205",1999,0,71,6,0,162,138,0
"11B171206",1999,0,172,10,0,135,130,0
"11B171209",1999,0,58,7,0,157,200,1
"11B171211",1999,0,167,5,0,17,125,0
"11B171212",1999,0,8,7,0,304,57,0
"11B171215",1999,0,0,1,0,564,1,0
"11B171216",1999,0,298,12,0,27,109,0
"11B171217",1999,0,695,76,0,178,142,28
"11B171219",1999,0,250,17,0,181,171,0
"11B171220",1999,0,232,22,0,38,224,0
"11B171221",1999,0,115,4,0,299,156,0
"11B171222",1999,0,12,2,0,799,32,0
"11B171223",1999,0,164,4,0,144,93,0
"11B171224",1999,0,4,4,0,183,11,0
"11B171227",1999,0,89,13,0,200,93,0
"11B171229",1999,0,204,14,0,113,215,0
"11B171230",1999,0,144,6,0,57,91,0
"11B171231",1999,0,127,15,0,73,179,0
"11B171232",1999,0,183,163,0,962,392,0
"11B171233",1999,0,5,13,0,147,138,0
"11B171234",1999,0,161,6,0,27,146,0
"11B171235",1999,0,3,5,0,131,82,0
"11B171236",1999,0,938,48,0,104,380,0
"11B171302",1999,0,0,0,0,34,4,0
"11B171303",1999,0,3,6,0,53,21,0
"11B171304",1999,0,3,1,0,24,58,0
"11B171305",1999,0,20,0,0,23,108,0
"11B171310",1999,0,0,1,0,19,3,14
"11B171311",1999,0,0,1,0,31,10,3
"11B171312",1999,0,1,1,0,222,30,0
"11B171313",1999,0,38,1,0,51,54,0
"11B171314",1999,0,1,6,0,16,7,0
"11B171315",1999,0,27,2,0,41,61,0
"11B171316",1999,0,0,1,0,43,0,0
"11B171317",1999,0,1,4,0,8,5,0
"11B171319",1999,0,0,0,0,2,1,0
"11B171320",1999,0,4,2,0,74,14,0
"11C010602",1999,0,0,0,0,0,37,0
"11C010606",1999,0,13,0,1,0,39,0
"11C010607",1999,1,4,1,0,1,38,0
"11C010608",1999,1,1,0,0,0,21,0
"11C010610",1999,1,27,3,0,1,40,0
"11C010611",1999,0,1,1,0,0,116,0
"11C030501",1999,0,2,0,0,0,28,0
"11C030502",1999,0,8,1,0,0,204,0
"11C030503",1999,0,6,5,0,0,20,0
"11C030508",1999,0,10,0,0,0,55,0
"11C030510",1999,0,2,0,0,0,62,0
"11C030515",1999,0,4,0,0,0,20,0
"11C030517",1999,0,0,0,0,0,8,0
"11C030518",1999,3,14,1,0,1,53,0
"11C030520",1999,0,3,0,0,0,21,0
"11C030521",1999,0,1,0,0,0,41,0
"11C030523",1999,1,22,2,0,0,228,0
"11C030524",1999,0,7,0,0,4,56,0
"11C030525",1999,0,8,0,0,0,162,0
"11C030526",1999,0,8,0,0,7,82,0
"11C030527",1999,2,3,8,0,3,242,8
"11C130103",1999,0,8,0,0,1,20,2
"11C130107",1999,0,8,0,0,0,23,0
"11C130112",1999,0,2,1,0,0,84,0
"11C130115",1999,0,5,0,1,0,45,0
"11C130117",1999,0,5,1,0,0,93,0
"11C130118",1999,0,1,0,0,0,21,0
"11C130119",1999,0,1,0,0,0,46,0
"11C130120",1999,0,0,8,2,0,37,0
"11C130121",1999,0,17,0,0,2,59,0
"11C130123",1999,1,0,0,2,0,106,0
"11C130126",1999,0,0,0,0,0,19,0
"11C130128",1999,0,4,0,0,0,16,0
"11C130129",1999,0,0,5,0,3,133,0
"11C130134",1999,0,10,0,0,0,29,0
"11C130135",1999,0,1,0,2,0,231,0
"11C130136",1999,0,0,0,2,0,147,0
"11C130138",1999,0,1,1,1,0,91,0
"11C130139",1999,0,27,2,0,0,93,0
"11C130141",1999,0,19,1,0,0,55,0
"11C130142",1999,1,1,0,1,0,232,15
"11C130143",1999,0,14,1,0,0,35,0
"11C130144",1999,0,0,0,2,1,121,0
"11C130145",1999,0,0,1,0,1,107,0
"11C130146",1999,1,12,0,0,11,37,0
"11C130147",1999,0,0,1,6,0,75,0
"11C130148",1999,0,4,2,0,0,162,0
"11C130204",1999,6,16,2,0,0,38,0
"11C130205",1999,0,9,1,0,2,157,0
"11C130206",1999,0,1,1,0,2,75,0
"11C130207",1999,0,2,0,0,3,21,0
"11C130208",1999,0,0,0,0,0,8,0
"11C130215",1999,10,17,10,0,2,300,1
"11C130219",1999,0,2,19,0,6,68,0
"11C130220",1999,0,1,0,0,1,16,0
"11C130221",1999,23,9,5,0,11,115,0
"11C130222",1999,6,1,0,0,0,70,0
"11C130223",1999,0,1,2,0,5,86,0
"11C130224",1999,7,23,5,0,3,218,0
"11C130225",1999,13,7,17,0,7,166,0
"11C130226",1999,0,12,5,0,1,82,0
"11C130301",1999,0,0,1,0,0,51,0
"11C130302",1999,1,0,0,0,0,94,0
"11C130305",1999,0,0,0,0,0,33,0
"11C130306",1999,0,0,5,9,0,79,0
"11C130307",1999,0,0,1,3,1,25,0
"11C130313",1999,0,0,0,0,0,26,0
"11C130314",1999,0,0,0,0,0,11,0
"11C130315",1999,0,0,0,0,0,32,0
"11C130317",1999,0,0,1,0,1,50,0
"11C130318",1999,0,0,0,0,0,26,0
"11C130319",1999,0,0,1,0,0,12,0
"11C130324",1999,0,0,4,8,1,51,0
"11C130334",1999,0,0,1,3,2,130,0
"11C130335",1999,0,0,4,36,1,221,0
"11C130336",1999,0,0,0,3,1,99,0
"11C130337",1999,0,0,1,5,0,54,0
"11C130338",1999,0,0,4,0,0,90,0
"11C130339",1999,0,0,1,2,0,275,0
"11C130340",1999,0,0,2,0,0,18,0
"11C130341",1999,0,0,1,0,0,75,0
"11C130502",1999,0,0,0,1,0,31,0
"11C130504",1999,0,0,1,2,1,147,0
"11C130510",1999,0,0,1,1,0,19,0
"11C130512",1999,0,0,0,0,0,28,0
"11C130513",1999,2,0,0,0,0,106,0
"11C130515",1999,0,0,0,0,0,16,0
"11C130524",1999,0,0,0,1,0,37,0
"11C130525",1999,0,0,1,0,0,94,0
"11C130526",1999,0,0,1,0,0,54,0
"11C130527",1999,0,0,1,1,0,61,0
"11C130528",1999,0,0,1,3,0,74,0
"11C130529",1999,0,0,0,0,0,31,0
"11C130530",1999,1,0,3,1,0,47,0
"11C130531",1999,0,0,1,3,0,57,0
"11C130532",1999,1,0,3,2,1,167,0
"11C130704",1999,0,1,1,2,0,63,0
"11C130705",1999,0,1,0,0,0,57,0
"11C130722",1999,0,6,0,0,0,69,0
"11C130723",1999,0,0,2,0,0,24,0
"11C130724",1999,0,2,2,1,0,60,0
"11C130730",1999,3,1,7,0,0,41,0
"11C130732",1999,1,0,5,0,1,97,0
"11C130733",1999,0,2,5,2,2,81,0
"11C130734",1999,8,3,2,3,0,79,0
"11C130735",1999,0,0,2,0,1,62,0
"11C130736",1999,6,12,16,0,6,123,0
"11C130737",1999,0,4,0,0,0,61,0
"11C130738",1999,6,4,2,0,1,93,0
"11C130739",1999,7,2,1,0,1,86,0
"11C130740",1999,0,18,3,0,0,137,0
"11C130741",1999,1,8,1,6,0,212,0
"11C130902",1999,0,0,0,0,0,10,0
"11C130904",1999,0,0,0,0,0,6,0
"11C130905",1999,0,0,0,1,0,14,0
"11C130906",1999,0,0,1,0,0,8,0
"11C130908",1999,0,0,0,0,3,15,0
"11C130910",1999,0,0,0,0,0,6,0
"11C130913",1999,0,0,0,0,0,14,0
"11C130914",1999,0,0,1,2,0,11,0
"11C130916",1999,0,0,0,0,0,10,0
"11C130917",1999,0,0,4,0,0,31,0
"11C130918",1999,0,0,0,0,0,26,0
"11C130919",1999,0,0,0,0,0,14,0
"11C131101",1999,0,1,0,1,0,80,0
"11C131102",1999,3,1,6,0,0,41,0
"11C131103",1999,0,0,1,5,0,122,0
"11C131104",1999,0,0,0,0,0,24,0
"11C131105",1999,0,0,0,0,0,18,0
"11C131106",1999,0,0,0,0,0,12,0
"11C131107",1999,0,0,0,0,0,64,0
"11C131108",1999,0,0,1,4,0,73,0
"11C131109",1999,0,1,1,0,0,39,0
"11C131110",1999,1,2,1,3,0,50,0
"11C131112",1999,0,0,0,0,0,44,0
"11C131113",1999,0,0,3,7,0,61,0
"11C131115",1999,0,0,0,0,0,24,0
"11C131121",1999,0,0,2,0,0,17,0
"11C131122",1999,0,0,1,2,0,36,20
"11C131125",1999,0,0,0,0,0,8,0
"11C131128",1999,1,1,1,2,2,18,0
"11C131129",1999,0,0,0,1,0,52,1
"11C131132",1999,0,0,0,0,0,62,0
"11C131133",1999,1,1,2,0,0,143,0
"11C131134",1999,0,0,0,0,0,1,0
"11C131136",1999,0,0,1,0,0,56,0
"11C131138",1999,0,1,0,0,5,4,0
"11C131139",1999,0,0,3,2,0,257,0
"11C131140",1999,0,0,1,0,0,45,0
"11C131141",1999,0,0,1,0,0,36,0
"11C131142",1999,0,1,2,0,0,35,0
"11C131143",1999,0,0,0,0,0,35,0
"11C180403",1999,2,1,0,0,0,69,0
"11C180404",1999,0,1,1,0,0,33,0
"11C180405",1999,0,0,0,0,0,10,0
"11C180406",1999,0,4,0,0,1,34,0
"11C180408",1999,0,0,0,0,0,8,0
"11C180409",1999,0,22,0,0,1,99,0
"11C180410",1999,0,3,5,0,1,55,0
"11C180412",1999,0,0,27,0,0,45,0
"11C180413",1999,2,2,2,0,0,86,0
"11C180414",1999,0,0,0,0,0,37,0
"11C180415",1999,0,1,7,0,0,36,0
"11C180416",1999,0,1,0,0,6,9,0
"11C180417",1999,0,1,0,0,0,69,0
"11C180418",1999,0,0,0,0,0,4,0
"11C181302",1999,2,5,14,0,1,234,0
"11C181303",1999,0,0,7,0,3,28,0
"11C181310",1999,0,0,41,0,33,24,0
"11C181311",1999,5,2,192,1,20,156,1
"11C181312",1999,0,1,3,0,4,13,0
"11C181313",1999,3,4,88,0,26,80,1
"11C181314",1999,2,1,194,0,19,134,1
"11C181316",1999,1,2,98,0,16,99,0
"11C181317",1999,0,0,0,0,5,3,0
"11C181318",1999,2,4,17,0,5,26,0
"11C181319",1999,0,0,0,0,0,1,0
"11D040304",1999,3,18,56,0,10,59,0
"11D040306",1999,2,78,78,0,21,59,0
"11D040308",1999,6,240,33,0,18,197,0
"11D040309",1999,1,48,107,0,9,56,0
"11D040311",1999,0,37,47,0,8,117,0
"11D040312",1999,0,65,0,0,23,63,0
"11D040313",1999,1,109,1,0,12,181,0
"11D040314",1999,2,160,7,0,30,265,0
"11D040316",1999,22,187,20,0,60,346,0
"11D040318",1999,5,318,7,0,104,237,0
"11D040320",1999,0,55,41,0,149,61,1
"11D040321",1999,0,49,20,0,23,31,0
"11D040322",1999,7,282,13,0,19,474,0
"11D040323",1999,9,245,63,0,140,443,0
"11D040404",1999,20,575,1,0,719,179,0
"11D040406",1999,28,408,4,0,339,124,0
"11D040407",1999,71,1288,7,0,611,542,0
"11D040408",1999,14,543,17,0,64,133,0
"11D040901",1999,10,286,2,0,619,99,0
"11D040903",1999,3,263,5,0,53,157,0
"11D040905",1999,2,693,21,0,457,66,0
"11D040906",1999,0,173,0,0,65,59,0
"11D040909",1999,14,507,27,0,172,206,0
"11D040910",1999,2,216,8,0,123,57,0
"11D040911",1999,8,497,7,0,171,262,0
"11D040913",1999,1,552,10,0,431,47,0
"11D040916",1999,9,461,6,0,189,154,0
"11D040918",1999,15,446,16,0,426,111,0
"11D040919",1999,1,646,9,0,553,67,0
"11D040920",1999,4,488,6,0,704,126,0
"11D040921",1999,13,493,1,0,1109,141,0
"11D091401",1999,2,1006,1,0,395,289,0
"11D091402",1999,4,514,3,0,608,42,0
"11D091403",1999,0,261,14,0,149,332,0
"11D091404",1999,0,236,21,0,106,282,0
"11D091405",1999,2,139,0,0,209,147,0
"11D091407",1999,0,128,4,0,131,265,0
"11D091410",1999,1,224,2,0,200,434,0
"11D091411",1999,15,109,1,0,148,358,0
"11D091412",1999,0,183,4,0,175,236,0
"11D091414",1999,0,74,0,0,85,187,0
"11D091415",1999,4,133,0,0,249,346,0
"11D091416",1999,0,102,1,0,83,149,0
"11D091418",1999,4,193,1,0,238,446,0
"11D091419",1999,23,888,19,0,987,701,0
"11D170101",1999,0,45,37,0,34,826,0
"11D170107",1999,1,65,7,0,3,858,0
"11D170108",1999,0,34,1,0,46,130,3
"11D170109",1999,1,28,0,0,1,176,0
"11D170112",1999,0,33,2,0,14,693,0
"11D170113",1999,0,44,0,0,9,191,0
"11D170114",1999,37,231,4,0,41,448,0
"11D170116",1999,0,16,3,0,23,101,0
"11D170117",1999,0,4,7,0,13,32,0
"11D170118",1999,0,40,16,0,15,619,0
"11D170120",1999,4,208,16,0,53,356,0
"11D170121",1999,8,388,2,0,15,1000,0
"11D170122",1999,0,13,3,0,21,75,0
"11D170123",1999,1,152,0,0,9,414,0
"11D170401",1999,4,8,1,0,1,136,0
"11D170402",1999,0,13,1,0,0,186,0
"11D170403",1999,0,10,0,0,0,120,2
"11D170407",1999,4,13,3,0,2,347,6
"11D170408",1999,2,5,5,0,2,340,0
"11D170701",1999,1,477,22,0,85,812,0
"11D170703",1999,0,9,3,0,19,34,0
"11D170704",1999,0,64,52,0,235,83,0
"11D170705",1999,0,183,7,0,57,220,0
"11D170708",1999,0,113,23,0,113,67,0
"11D170710",1999,0,7,0,0,27,13,0
"11D170711",1999,0,254,14,0,129,450,0
"11D170802",1999,1,3,1,0,0,161,0
"11D170805",1999,1,4,0,0,4,310,0
"11D170809",1999,0,6,5,0,34,203,15
"11D170810",1999,1,28,1,0,1,467,0
"11D170813",1999,2,64,9,0,2,619,0
"11D170814",1999,0,8,1,0,4,249,0
"11D170815",1999,1,8,1,0,0,518,0
"11D170816",1999,6,69,1,1,1,1196,0
"11D171001",1999,0,17,4,0,29,379,0
"11D171002",1999,2,77,0,0,1,474,0
"11D171004",1999,5,84,5,0,5,341,0
"11D171005",1999,0,11,1,0,3,72,0
"11D171007",1999,0,33,5,0,14,214,0
"11D171009",1999,0,63,1,0,0,298,0
"11D171011",1999,0,28,2,0,2,65,0
"11D171013",1999,0,9,0,0,1,66,0
"11D171014",1999,0,5,0,0,1,5,0
"11D171015",1999,0,38,32,0,6,255,0
"11D171016",1999,3,221,2,0,11,387,0
"11D171017",1999,0,61,25,0,20,238,0
"11D171101",1999,1,40,1,0,0,309,0
"11D171102",1999,1,94,2,0,2,521,0
"11D171103",1999,0,10,1,0,30,232,0
"11D171106",1999,0,2,1,0,4,245,0
"11D171110",1999,0,12,0,0,0,351,0
"11D171111",1999,1,29,2,0,1,1025,0
"11D171112",1999,1,50,3,0,39,218,0
"11D171401",1999,1,87,14,0,2,465,0
"11D171403",1999,0,32,14,0,28,159,0
"11D171404",1999,0,0,6,0,1,33,0
"11D171406",1999,0,4,6,0,85,12,0
"11D171409",1999,1,81,32,0,10,232,1
"11D171410",1999,2,66,3,0,4,392,0
"11D171414",1999,0,0,1,0,2,4,0
"11D171415",1999,0,1,16,0,7,56,1
"11D171416",1999,0,3,1,0,1,22,0
"11D171420",1999,2,10,4,0,1,47,0
"11D171426",1999,0,43,3,0,31,77,0
"11D171429",1999,0,0,1,0,2,35,0
"11D171431",1999,0,1,3,0,1,46,0
"11D171432",1999,0,0,2,0,0,13,0
"11D171433",1999,0,7,14,0,11,138,5
"11D171434",1999,0,11,12,0,11,60,0
"11D171435",1999,1,97,1,0,1,496,0
"11D171436",1999,0,2,2,0,36,6,0
"11D171437",1999,0,1,5,0,28,27,0
"11D171438",1999,0,3,2,0,0,25,0
"11D180101",1999,0,57,19,0,2,203,0
"11D180104",1999,0,3,37,0,32,42,3
"11D180106",1999,3,81,9,0,1,232,0
"11D180107",1999,0,61,13,0,3,261,0
"11D180109",1999,0,4,110,0,8,137,0
"11D180110",1999,0,50,52,0,3,78,1
"11D180111",1999,0,0,86,0,29,9,0
"11D180114",1999,0,64,205,0,21,29,1
"11D180115",1999,0,1,350,0,23,17,1
"11D180118",1999,1,42,10,0,0,210,0
"11D180120",1999,1,34,183,0,10,296,1
"11D180121",1999,2,41,88,0,10,19,1
"11D180122",1999,0,7,183,0,55,92,2
"11D180123",1999,4,154,7,0,7,298,0
"11D180502",1999,0,0,0,0,7,5,0
"11D180504",1999,0,10,249,0,3,90,0
"11D180505",1999,2,6,37,0,0,717,0
"11D180507",1999,0,14,59,0,0,71,3
"11D180508",1999,0,1,9,0,8,60,0
"11D180509",1999,0,74,3,0,0,207,0
"11D180510",1999,0,2,72,0,2,25,0
"11D180511",1999,0,0,12,0,2,3,0
"11D180516",1999,4,8,60,0,16,456,0
"11D180517",1999,0,0,27,0,10,1,0
"11D180519",1999,0,2,17,0,2,146,0
"11D180520",1999,0,2,0,0,0,121,0
"11D180523",1999,0,14,29,0,0,156,0
"11D180524",1999,0,1,24,0,6,29,0
"11D180525",1999,2,24,159,0,6,417,0
"11D180526",1999,0,0,1,0,11,1,0
"11D180527",1999,0,1,148,0,7,66,0
"11D180528",1999,0,42,3,0,1,516,0
"11D180702",1999,0,0,5,0,6,4,0
"11D180703",1999,0,9,58,0,19,46,0
"11D180705",1999,0,13,12,0,9,17,0
"11D180706",1999,0,13,10,0,23,24,0
"11D180707",1999,0,0,7,0,6,12,1
"11D180708",1999,0,37,24,0,33,14,0
"11D180709",1999,0,0,224,0,29,21,0
"11D180710",1999,0,8,84,0,28,32,0
"11D180713",1999,0,1,69,0,48,5,0
"11D180716",1999,0,18,123,0,35,140,0
"11D180717",1999,0,0,32,0,9,7,0
"11D180719",1999,0,1,91,0,20,2,0
"11D180720",1999,0,33,25,0,14,31,0
"11D180721",1999,0,27,15,0,4,10,0
"11D180722",1999,0,0,18,0,22,3,0
"11D180723",1999,0,0,0,0,4,0,0
"11D181202",1999,0,1,15,0,71,34,0
"11D181203",1999,0,2,0,0,80,2,0
"11D181207",1999,0,17,14,0,349,28,8
"11D181208",1999,0,137,40,0,140,91,0
"11D181209",1999,0,119,27,0,198,77,0
"11D181210",1999,0,2,23,0,139,48,0
"11D181211",1999,0,3,19,0,218,10,2
"11D181501",1999,0,243,8,0,31,505,0
"11D181502",1999,14,785,2,0,37,1772,0
"11D181504",1999,3,131,4,0,85,428,0
"11D181505",1999,0,95,62,0,121,102,0
"11D181507",1999,0,97,28,0,38,108,0
"11D181509",1999,3,241,1,0,26,633,0
"11D181511",1999,1,226,0,0,335,377,0
"11D181512",1999,0,125,1,0,68,165,0
"11D181515",1999,2,404,36,0,283,1243,0
"11D181516",1999,1,401,92,0,228,456,0
"11D181517",1999,1,224,12,0,266,448,0
"11D181801",1999,0,0,0,0,20,4,0
"11D181802",1999,0,0,14,0,14,30,0
"11D181803",1999,0,6,7,0,40,35,0
"11D181804",1999,0,1,1,0,32,10,1
"11D181806",1999,0,7,36,0,5,39,0
"11D181810",1999,0,1,3,0,49,17,0
"11D181811",1999,0,0,0,0,5,0,0
"11D181814",1999,0,0,1,0,19,0,0
"11D181817",1999,0,5,34,0,31,70,0
"11D181818",1999,0,82,27,0,86,207,0
"11D181819",1999,0,83,19,0,33,58,0
